a_1 a_2 dec ra psi phi_12 phase incl geocent_time mass_1 mass_2 luminosity_distance tilt_1 tilt_2 theta_jn phi_jl
0.02654352874685444 0.08292353950129751 -0.3911209681918832 3.0982894288977585 1.906716348698321 1.7115424636857548 6.068197332559488 5.108540023545051 -0.0677543164804415 40.682137781636406 37.53334376358971 3571.9402007306044 0.10938825856410328 -0.3294855505842992 1.1746452836301955 0.0
0.3071929198904668 0.10314266614397093 -0.4501394792494567 2.0827130942133416 0.9754582841222936 2.103621697201944 4.2721320655439845 2.7565852543649036 0.09017851261121512 67.5185530071186 50.125008963097194 5288.121955217651 1.1582999560512128 -0.6718863097463058 2.756585254344482 3.1415926535897927
0.2264678301512752 0.30104668732960915 0.3760779659936886 0.597006503278521 2.5917808121866366 1.8473491392405768 5.28688917259884 3.2237979321275967 0.03235599381300136 79.40106554051107 49.15000949159091 4337.4983750587435 1.4245919787298724 0.7176167008117744 3.059387375068066 -0.0
0.02470625780497601 0.03268298623910385 -0.7029613980879195 2.202810178962194 2.0916165753314253 1.0845126942703025 3.0940789881176567 3.6282109892111736 0.04417522750458042 53.1352240086616 48.867996711084594 4952.356900308075 1.0927541116534707 -0.5662095150142917 2.6549743179714977 0.0
0.2032679203727692 0.25053792997493485 0.64942805623127 6.024683430121424 0.4237157034063249 3.5694600015703077 1.9691922682658 5.305676274913095 0.014800648684541534 63.10976839477311 55.77953072585918 5958.441800123091 0.6086864788025874 0.0731888248193292 0.9775090322856316 -0.0
0.08246595168157568 0.25189652528389816 -1.3909030490827514 3.7974867475334415 2.3845891197362588 0.2880195841835002 3.8380245784212947 4.587083495196862 -0.01360200894476915 39.64681230716554 35.552091878615116 1120.6265140353078 0.4987593491085245 0.15323794904607674 1.6961018119728852 0.0
0.057520466800116875 0.3134976113980876 -1.1437360116813702 5.82642105614565 0.16463687545752909 4.817841046188391 3.877125137666397 5.967009891249309 0.033462226978847785 60.51490400651326 36.88892335017764 2638.5278746556505 0.8677372087068806 0.244716769848901 0.3161754159355529 3.1415926535897927
0.2774670563407873 0.003112170533353365 -0.5788200511119329 3.627392161152341 0.22964247135992985 3.9737410483840714 5.363559831250084 3.998562211350834 0.055832695579575126 54.61777731666666 52.25040587030829 5364.639234735343 0.9702434025316078 0.8666295802797781 2.284623095830537 0.0
0.4638162903840485 0.22649044849411626 -0.4680664327609123 3.2948754507145446 0.21037135332703574 6.205256728631513 3.1585295274512126 0.2502246668849704 -0.06680759876508438 55.04459098348275 45.78272215399761 7700.353403637498 1.510270960187338 -0.5136146004850836 0.2502246669767317 -0.0
0.05190533977521468 0.2293887763901309 0.4857617231139864 0.40626335999449176 1.9764325711852266 3.5023258011272764 2.3259043259438776 3.160213689436824 -0.09462111399722296 47.00540210408185 39.979441395148285 924.0050573942904 0.6175774306514029 0.19071373849034107 3.1229716177337985 0.0
0.04912483540959268 0.11599004304465893 -0.6224560950123361 4.917732198310032 3.024149810460549 2.5525927267877457 2.9595923019771404 0.19876716921786086 0.09046199748641713 68.1714079880698 41.794795208337824 2942.552991697721 0.9391656294430074 -0.5431611558768838 0.1987671692143079 3.1415926535897927
0.15278612999105168 0.13922633183466093 0.8313416285817471 0.06792720008908619 0.196514505997058 1.410454025667926 4.075496027025202 3.4606148459056287 0.03475026531872025 36.801749232621404 23.24252652766384 4408.435336185894 1.113336086365314 0.2900243179634833 2.8225704612870137 3.1415926535897927
0.2550389644230013 0.27854238664987563 -0.5996253698224728 3.5185694942067465 1.9421334864535582 2.6006611987070136 0.8727530822175714 2.4265793688268347 -0.02222023705529194 67.12356287843787 30.18487522877668 4730.195362873437 1.393608478743379 0.06264392517062704 2.4265793689193647 0.0
0.07607140093613231 0.018126885669905016 0.6948515782250345 0.6086940867729453 2.323076893276225 5.953344229400178 2.6677572419524864 0.090661274820804 0.013537762041253535 15.94990256642309 11.35784617600052 2000.221916181101 0.842617785420572 0.8347975308546269 0.09066127480794033 3.1415926535897927
0.06801743480378836 0.3649753833510563 0.3068806868034533 4.367719967938505 0.7688935901749208 2.249585769323791 5.960355919808352 2.3138213178963 0.07922770019341993 108.28578823183891 91.4414841583397 2838.6008635532976 1.837026440135756 0.5742559941657516 2.313821317869265 0.0
0.04543110862873445 0.12613941618852534 -0.8841709570241831 5.149202441613583 0.5944415351783089 3.2641677084066663 1.7240934928137357 3.69098132417442 0.04123441282839626 52.09614239533722 36.28506724093343 2191.9904095252036 0.6979009514941183 0.3760807750968511 2.592203983006089 0.0
0.5361803112402671 0.044216392733222386 0.17189303710371134 0.3439385186787237 2.197611068651542 5.023955789343695 6.013350287679653 3.336534729583771 -0.03169283991704208 21.219105527910422 18.753248162054806 3143.851813347198 0.5645895998592927 -0.7307845666964151 2.9466505776659373 -0.0
0.20354814794233544 0.16193024771181633 1.1513770218214607 0.3501082952054664 1.1249934869068734 3.302790633057493 2.2253055663784247 4.773179172044343 0.035845836270733955 35.66925723724897 31.40752974344309 412.53164211799896 0.8366928422835819 0.184809453227158 1.510006135120797 -0.0
0.3376132759601535 0.13949696971286907 0.26183738801301315 2.1580852643057367 1.7995064111067305 1.8653056817241884 3.0886571205843603 5.859364016555582 0.07645616206119141 72.87256902514184 60.69754665770417 4574.199698869077 0.04628486109993285 -0.3146936075017337 0.4238212906289273 0.0
0.6299568499791949 0.033107814301184466 -0.8395429694088813 3.742404170148777 0.2945276097837387 3.075640687202326 3.230630645570082 0.5354014990860577 -0.06257126991333335 36.703544542239975 32.982814518507446 5115.916495996632 1.0100281079095164 -0.8430598414919792 0.5354014991029858 -0.0
0.16398450700533754 0.10211046315734087 1.086729950969576 0.4391106885977841 0.6697865320641078 5.358747934472488 0.2264964178518396 0.6383237895186942 -0.013847576261903069 69.81734543423876 67.94084773085358 5901.8088524395625 0.5357191131978174 0.4327032950989264 0.6383237895174964 0.0
0.21574816384009626 0.3413544975942737 -0.05401266563174071 0.6524163382572506 0.3838937988531429 2.923557080012104 3.762884812774952 2.870431173022141 -0.034707781031231316 30.18703905260615 29.774383123342943 3719.774955666264 1.4203146528924768 0.3089156196687622 2.8704311729687277 3.1415926535897927
0.5267155764560676 0.1319706954134713 0.35213108005911165 5.148056640254486 0.47403252550878705 2.9265714399871783 4.420046610277616 0.8572695949983566 0.09904186784473304 14.29053172728007 11.81930621153028 1381.0138246986317 0.15610773946017667 0.2640181376674752 0.8572695950008828 -0.0
0.18412688103026015 0.34853207250021906 0.6292057651059579 0.3032839032850164 1.7522691291153472 2.7180096759925267 5.135171199292053 0.9971182541140462 0.08814122572125542 38.78866220480728 29.572640271017537 2418.2712965230594 0.390501309256967 -0.15141568890330992 0.9971182540957124 -0.0
0.19268160336066054 0.07053393947624254 -0.25986435333784985 3.498060152566404 0.3986193470005005 3.0485013082776584 3.8725398833652585 5.921180998084644 -0.020334525735421688 111.34908773301159 88.39167963578305 11008.011937255149 0.8617580865086854 -0.7062892733171746 0.3620043090732437 0.0
0.04843455006413802 0.23290521171086906 1.1535251392367367 0.5310950868134903 1.1671256923612112 0.7086332224752773 3.2999968083051225 6.183739916949492 -0.05173140273729093 90.47928433443212 66.35053454470113 10542.738903397443 0.7253387594598367 0.14798794225908568 0.09944539022845426 0.0
0.31668770355287146 0.1032662111055068 -0.8237048494680781 3.5851777304779624 1.3511816773496932 4.002976771194722 5.861786249198536 5.982440993965026 0.040563544162067394 61.96563187722517 46.70199665842879 5299.2365721578 1.036128297414433 0.7151929254290441 0.3007443131827876 3.1415926535897927
0.05431431929749896 0.35540566369610466 -1.0031825928633635 1.2769981090382465 1.5584042940255212 2.4421957504152108 6.062304228552944 2.7436408002008297 -0.06696714720106775 97.1802870253282 74.08921670000622 7709.048405688499 0.6576181910470289 0.2412240751920311 2.743640800194593 0.0
0.04629192171161154 0.1044293266001354 0.303932920601373 6.113444826890046 0.2864019528546207 5.807027869413151 3.62052343493917 6.183548134200477 0.04706264117901885 73.3586708792738 61.85613133390661 7196.683203232098 0.9048218921696736 -0.7444635023638341 0.09963717297040238 0.0
0.06192237262804327 0.1566221987383858 -0.06749148669092363 3.5681974955675684 0.32033377713088484 3.2025540696386248 0.0569675616851652 4.209858252635159 -0.06695616164719748 29.94347278115497 26.352131132778908 484.1134780303673 0.2880575540703936 -0.9587219844646914 2.073327054534672 3.1415926535897927
0.16239700447215968 0.2442857893840928 0.4833695635233386 0.24424653435530536 2.6871717177366583 1.7888594533172175 3.9154291280982076 1.5067713968889112 0.0982528513086602 58.62845112836524 54.51959045840647 4406.826803498308 1.3511131805161989 0.7038379493353755 1.5067713969135912 -0.0
0.20317192833726286 0.3119500284969809 -0.4072523482188283 1.955856394294548 1.5417651357722664 1.576131494734714 2.0520656574956853 2.0884311055199354 0.019721762427933748 47.64910482880883 44.39950559646545 1972.953163760265 0.7726129525406571 0.01177322316489684 2.0884311055431377 -0.0
0.07483690964228729 0.0462406011866588 -0.2467001861528384 4.7273723001663965 2.4545439775401405 4.9546829165128425 5.142507350287748 0.17008066478413453 -0.027200004586969792 58.54793518636774 50.594308985134475 2953.660349920187 0.9260967100420378 -0.3031738984758691 0.17008066479201794 0.0
0.02857119975449125 0.29962032947519257 -0.7058665650190555 3.966714650326258 2.4908329731405225 2.3113129508916153 3.9599961969526847 0.2041194544237762 -0.08624361574584655 55.87243234356553 46.607766734150495 6694.404403028648 0.8274717845481346 0.3816593205999848 0.20411945441784812 0.0
0.1926401441818862 0.09637576049036717 0.16996930686647355 0.4361299519635923 2.0106026179217342 2.0267018876860985 2.931259680942628 2.255066471884493 0.050621180540878136 71.99401338060137 65.84331430611445 5970.431348261612 0.6818399436886667 -0.5443755224376315 2.2550664718726976 3.1415926535897927
0.09160421818795424 0.4751803748996914 -0.5258830498540474 0.4073684366101013 1.0408310758278838 0.7565762468618504 0.3414006820334192 3.2177421709319867 0.09842372304125704 46.56880425663582 37.25694845379866 3694.770425548241 1.1251015939567983 0.5391594933367121 3.0654431362481365 -0.0
0.15498823850722054 0.01839263490928553 -1.085483209853338 3.118535265177844 0.5513423938186953 5.920382958104943 3.8411062918798105 3.2165836237089622 -0.06570653853408909 25.68544116623564 15.715506907460725 3882.3962020457093 0.5106382029543651 0.4372063178312981 3.066601683480032 3.1415926535897927
0.17388315717211686 0.2870726359165663 -0.3891977638152369 3.2639529228608217 0.7650494176908891 5.872850566694986 6.0825029137851905 2.4024383895156407 -0.036681221214324995 48.429369437229596 31.523822411428885 4888.790134024882 0.7797606816012584 0.004156845093878425 2.402438389527374 0.0
0.051297220121191714 0.109096296276153 0.8764851874923771 1.162797073740618 1.4651086185912308 5.0788666133135125 4.927113947041712 5.630351461797272 -0.09703309267972443 51.18744776119478 32.31619605855577 2683.3617217350024 0.5818819077940072 -0.11835232768535275 0.6528338453884921 3.1415926535897927
0.12545355360609414 0.2898593186662611 0.39448093683518104 3.3319002870798413 1.0221036602973106 6.18647311089658 5.667753854655999 0.7838020121709683 0.05216895349602521 69.27566023059518 53.3069708475396 4482.764102755783 0.4391465702366185 -0.8240097779847633 0.7838020121951563 -0.0
0.5259930687023555 0.2139518768927237 -0.1367918741070029 0.27092646516341784 1.6771924840104369 4.2084322799319365 2.8751791266245674 4.164299448432383 -0.049900327047425565 57.517599983070546 51.907708669987535 3865.9032731892717 1.4490412830269248 0.8134036015747961 2.118885858811134 0.0
0.30708106681188396 0.0823034576051215 -0.7996032154840333 2.967421123592669 1.3565337341877457 5.778528276182157 0.38430266067372815 0.3857581811034229 -0.06649368450803206 47.145611234980564 34.507106385833204 2861.9636410905027 0.8894494131061683 0.6547119462006019 0.3857581811596266 0.0
0.2133876609345006 0.12354274310896048 0.457749542053507 0.2595508600284413 1.5201616478224038 4.870180314774618 0.5984798575291714 2.9994470646094467 -0.08580965583200799 87.07648127831217 83.43552384661534 12040.952557386821 1.814157617682784 0.97534725855836 2.9994470646210387 0.0
0.2584726219376207 0.4976097838103893 0.7472327581522934 5.3864987701812375 0.7197278633694759 3.7076298720999294 2.8623396759865565 5.982403001402159 0.028864092198653324 19.688511179650604 12.377145112327046 1532.1857315988655 1.1010486852260364 -0.5989214406178014 0.3007823057876814 0.0
0.15360745595829225 0.16050217702466196 -0.4251778336833171 4.272783181470049 3.0698733206729454 4.3374453759311296 2.6104715424050298 2.157766673966287 0.0786492678871834 35.510633572173816 32.05946151570292 2011.3343130032047 0.5608523019529537 0.10230646959465688 2.1577666739467145 3.1415926535897927
0.21689865777623787 0.24471506678357216 0.5065121447099333 5.756205132422124 2.9271185776250763 3.6998492122198283 0.2692624571167689 5.590756826681477 -0.06823887234175749 14.60256488671994 9.193546812775567 684.4743202021963 0.9360550491674684 0.7413796333497641 0.692428480484796 3.1415926535897927
0.02287484737321721 0.15430501500744415 -0.8361231326364551 4.496222087539289 2.884374144430977 3.6303235215228153 5.507594127129622 0.3993204995274137 -0.036184589129014635 69.56010780659977 57.75076025217734 6150.38163182053 1.8893052355641424 -0.8226620514120696 0.3993204995221929 0.0
0.033520912854739536 0.3618091123790032 0.35760681267516475 0.8130771590431598 2.3197842785358938 6.187240266216213 5.755194246636722 0.1448227434441071 0.059612901994163775 27.65918417111886 24.873000200971738 3713.8704846999767 0.9186862628316246 0.4631370293966725 0.14482274345811574 0.0
0.13939317041505614 0.05135307858987116 1.0256157409390014 1.5660655231797924 0.7484553960831504 4.159397876743747 2.7340331833986067 2.811601225054164 0.027878727718715413 54.96911608027619 46.794879141003406 3152.0492475389024 0.9295372759635248 0.3123802931310439 2.8116012250588955 0.0
0.16775118849434684 0.025096181474818558 1.2431609998443969 4.94457338834862 0.3004947547664834 4.892498046219222 4.976221475185856 2.7526283663537043 0.08416043864324628 26.57474207338109 26.432421244122565 3566.419803015161 0.6991219848993686 0.22348502733630954 2.7526283663310678 0.0
0.1949551576427784 0.1204418360814064 -1.1425565298889135 4.048671585855224 1.953564421900788 4.506040779351874 0.8315640430285028 3.8638905669549612 0.07741213657359844 82.73741712743093 61.7239685449874 6245.2210854839 0.2581137158107349 0.6725047763142994 2.419294740225783 -0.0
0.06332077180050051 0.33701656983339856 0.30004415433518417 5.977326207706064 1.9146271903977807 2.9503691506802165 1.1072251447214732 6.074589604282856 0.09500414897139912 61.82648564543272 42.21148872227893 2380.1924076344626 0.4652227332305542 -0.2794628475687234 0.20859570288525367 3.1415926535897927
0.1104567916328064 0.3004681379329689 1.1952030668271156 3.971912433184595 0.8959046241420662 3.23801919991459 2.11788495252449 2.9480252064495 -0.08529336091352338 47.31825051868824 47.04777106204489 2934.136022590973 0.6688699530407916 -0.03228669430292419 2.9480252064617503 -0.0
0.4437162778914943 0.13033481260340454 1.0466118091732617 4.497840136538503 2.0321505992853046 5.393740781801241 3.9939259006147343 2.4138044217835235 0.022994493285095355 48.13307462734945 45.3181160131553 4271.244067856052 1.8141089890319173 -0.5152238138142881 2.4138044217119674 3.1415926535897927
0.1518214805585953 0.07230534814348359 0.3240299054624245 2.7449313138974927 0.4080204154681853 2.3094530474500363 2.8977486786186923 0.2710297509566546 -0.0111080445024411 37.378884616352245 31.90295457911321 3227.603135890813 0.4646666373334678 0.377178507603663 0.2710297509720395 -0.0
0.23445807101043906 0.022065434896929827 -0.09299562012295487 2.9542256014519017 0.2422212807154067 5.3864190369474745 6.271193385935835 6.239825999546175 0.04130992559015137 24.74643141768715 20.135147196488518 3198.099287887293 0.6973307371996833 -0.2045618354221536 0.04335930767264517 -0.0
0.12038284714649193 0.28198346935885604 0.5704404579008366 3.488538661788373 2.157981483208789 6.262264133176434 0.1714665214127575 0.11187322779458192 -0.03948826539603823 18.1425362615859 14.318603314920516 2115.721322248273 1.7828780836103022 -0.8914587267879612 0.11187322774351513 0.0
0.10212975409358596 0.11108133657460244 -0.8314869557767147 3.2551000168450166 0.5242312160866188 1.0309469306780767 2.06116154947831 3.477329641351299 0.057211062200913425 115.98619632487545 105.29127011141651 13463.988403736052 1.3091445284899237 0.9181983972111852 2.8058556658361966 0.0
0.5820632698537263 0.5333536200028794 -0.3740094349723515 0.611667166548787 1.4947161997754472 5.676493289639112 5.146525234539786 0.09151150883164047 -0.08429952948647383 41.185987471998956 23.93077781670452 715.0960772934407 0.7026197764918891 0.6524852377990512 0.09151150897115934 -0.0
0.08163899037704156 0.20666718459029185 1.2301940823679067 0.06579271105180685 3.0675273101418026 1.2478965669148163 2.8575094852782943 6.01346248374199 0.08873049274941741 78.49164141275743 61.60313215730906 3564.570124587112 0.8614306964890124 0.11807256051926387 0.26972282343164233 0.0
0.46121844779581206 0.15178830969342666 -0.9414616564169571 3.5637027696348302 1.7438238177799452 5.034517975242826 4.0915854067612525 4.820239521420238 -0.010963333695862776 55.00395997168643 34.85633151695598 2432.120089509382 1.5087419226023928 0.4879904480715704 1.4629457857907255 0.0
0.13179175032993284 0.05427678802163749 0.1650300586668778 6.1070835637067615 0.2575714113918886 1.1916350196222658 0.5746533834042267 6.1637840960668 0.07848166836456287 77.44019462055556 66.78004043179307 9263.545141861867 1.2400742203940605 -0.3589781855435848 0.119401211095556 3.1415926535897927
0.1279192030498313 0.2117007366779314 -0.5185611764300032 3.1672299136724043 1.7093987282024925 5.530047516956878 0.8182078638709938 3.5047571473212833 -0.005470950318684248 152.10629667063037 105.01981525734215 9903.379747617337 0.6785552542657715 0.7622564689750436 2.7784281598387777 3.1415926535897927
0.015682573618844415 0.26144974474282423 -1.1951844066233872 0.9110209971036904 0.7703678690936042 3.2386463125448017 1.6973898691174891 0.4538436025207543 0.06758853415989766 9.466528440079667 6.27258244912789 719.8076608172897 0.6149813490998167 -0.5049467379161104 0.4538436024950444 3.1415926535897927
0.43557544350800775 0.13550861190591654 0.7679163542701979 4.971737652475507 0.4685432470856109 0.6134638384342472 3.60501477767986 2.9928260952621537 -0.044363600426837804 110.04984140428046 47.38791157133382 4625.28374782212 0.3673758691974999 -0.36630640705378137 2.9928260953065484 -0.0
0.17771096742414147 0.058614478080675624 0.1419783996280182 0.6862031639416604 2.4807781446480184 4.593819379037539 1.8749258690255568 1.311509233490742 -0.038671196945301765 46.23903119291514 43.709597011691415 1793.7832970985285 0.9071952207236806 -0.048441525587688 1.3115092334848235 3.1415926535897927
0.10607217125855067 0.1847779563498288 -0.7467678695062363 2.5769009024527003 0.12628732787072222 1.4853000424293037 0.9139269804288174 5.739950721020694 -0.034395442619971336 8.412902189427994 7.47658794158472 1726.3241437215954 0.4234604652915046 0.7008179967798416 0.5432345861938809 0.0
0.3424482503757317 0.03125949005504915 0.8878374570634696 3.4333230970475266 2.3662486255183044 0.9659727571944158 3.706773213603195 1.3638025596772805 0.09973712168945016 103.94995940465273 54.11381219939813 1279.8925112360255 1.1695438547338424 -0.8635616264709083 1.3638025596087655 3.1415926535897927
0.13967130262094113 0.08604732144489782 1.4119702619325918 3.1692959790108834 1.0970102529403678 2.369504862543013 2.5393226249328555 5.808558451021616 -0.05552432933421341 49.75841431145358 25.17008890016584 3370.366340611385 1.6166670291315972 0.6901103035469477 0.4746268561132706 0.0
0.3307294250481032 0.15077660514045702 1.0824271123004354 5.361995968875907 2.8875799269335842 3.6221685589088297 4.430351720358226 6.102041629980213 0.09415699567859163 78.80083190938142 60.581948471541004 9218.1046572717 1.04407505866158 -0.7056578041158947 0.1811436771391488 0.0
0.1514452205315654 0.3267615016273125 0.4382105656750501 5.063320629951955 2.3083203693460623 6.2417530465108015 3.7974776574680735 4.069047767427186 0.0938598496602929 120.39258024395563 119.40695218522285 4080.1625290361712 1.1792723687207238 -0.6875738105953291 2.2141375397327403 0.0
0.2266076598037909 0.22470041407456115 0.5526432240318976 5.985371945289858 1.5822421281519916 1.75545309739426 0.21367166389610107 6.2706989724102495 0.07592777189397612 29.388290088072637 28.837173622495264 5251.275903268046 0.21450607045066972 0.24450809258673 0.01248633475985929 3.1415926535897927
0.01580075485112192 0.1196607571996186 -1.1167656827058017 2.0043022444425707 3.1036162259315403 1.8378962788136324 1.6931777414457112 0.08751648155827693 -0.009077494074274078 88.03746035231171 76.7636067189192 3931.549401064542 0.9383409194621816 0.5435850451351941 0.08751648156193319 3.1415926535897927
0.021074675305189337 0.4569684057480376 0.8323278652240145 0.2725057070104797 2.053341534190176 0.3988269096707283 1.361637647593969 6.238354898665109 0.06799418950108592 32.76875151536657 25.684641548386892 1428.570042489852 1.6714879420748463 0.09209645203729422 0.04483040851436895 0.0
0.034816347889639755 0.39076413791806863 0.014179859005320362 3.6271631306442518 2.9039163126581418 4.289615744593339 4.610706086686478 2.470864658910476 0.0484024460174804 62.494330286056744 61.728077293347766 6222.026386260382 0.7303184201559982 0.8262191822490614 2.470864658885605 0.0
0.11734080214872285 0.06862633954882913 1.3861392652839721 0.9824332367741389 1.4075907369685576 3.341077069717897 5.6527537578682745 2.8599772845018943 0.015354742913025255 27.317221195285782 23.305630766315645 2135.0336403836986 0.3244932117423421 0.49345044751777 2.8599772845136697 -0.0
0.0843503704853246 0.03950590428510319 1.223548004557166 0.8630098590936789 0.5893011330406798 5.1434072103119455 0.2831312130116556 4.365638390710878 -0.05582180957564109 12.538199318770285 10.672632729557249 1121.8276151441569 0.5517553497978455 0.6251874907131754 1.917546916460436 3.1415926535897927
0.4096109687446675 0.4167163279982049 -1.1363036937773514 3.3023719025520166 2.564093300474263 6.234196842259197 2.8316763483892613 6.131205338933497 0.09340255491282662 38.65326801817963 38.27310275459421 6214.215287648094 1.0991565871576725 0.7852003091783204 0.15197996827440116 0.0
0.4676254708147368 0.22105126361837807 0.2448688362472145 5.788121084201222 0.5732884620937333 0.2596716643849038 2.7181078532166443 2.6141969042551403 -0.04215939227259738 33.84163650092856 23.829293170055124 3074.6762552671694 0.9712950923237512 0.5961069774842379 2.6141969043423017 3.1415926535897927
0.1772590400207967 0.09629471025542433 -0.3574603071938931 3.2503711157463613 0.8035551246052786 4.1967662160312535 2.8150485800641296 2.320352196311079 0.03161923214632928 18.410624496872657 15.745663631039605 1938.0055252700995 0.9374917877987142 -0.9620573284368068 2.3203521963344658 3.1415926535897927
0.032833128012640087 0.0483766139494058 -0.7729012845060332 2.3534679010602133 2.224000341690876 5.6317685030522515 3.4090467379695677 3.4865867101311165 -0.05418249422500035 64.63695816220765 51.419953715551046 3148.209539376896 1.3908203252008455 -0.4492892343442185 2.796598597055205 0.0
0.2328717595175229 0.33827972724159217 0.35653598275551546 2.8898086511806835 1.508734943350904 5.55159152323164 2.541721004023144 0.3544242934759703 -0.08380921226361854 102.11473532208868 95.2392511817186 3896.2838979430353 1.1547001298281 -0.4847135942509018 0.3544242934754858 3.1415926535897927
0.08593195691098449 0.03538956647699743 -0.24733367766262146 2.8209831404021717 1.008600755102198 6.019818330270742 0.8388943715444507 2.4419506222427607 -0.07060450034032109 28.369699966696587 15.529280442605806 2639.292056313512 0.9453566955392436 0.04131580595749046 2.4419506222509337 3.1415926535897927
0.12874776039296504 0.31239092869507584 1.1362564556453627 1.1799092553961037 0.5078440241734892 4.234906166146431 4.2114203324713655 1.1441230392965571 -0.05359661789048623 14.842846028357075 8.099094251629905 513.5308084277854 0.8805004560822844 -0.5192477620989351 1.144123039366948 0.0
0.1823327571937985 0.45020424550460575 0.6955290602993714 0.9940325405308456 2.185126417753332 6.1002860036028705 3.8645642034220535 2.723233728846176 0.008341874428045265 21.54709897731522 16.99526914256932 2330.549964615914 0.8505816175563176 -0.7624357293352761 2.723233728780852 -0.0
