,a_1,a_2,redshift,cos_tilt_1,cos_theta_12,mass_1_source,mass_ratio,dec,ra,psi,phi_1,phi_12,phase,incl,phi_2,mass_1,mass_2,luminosity_distance,tilt_1,tilt_2,cos_tilt_2,theta_jn,phi_jl
10,0.14580200705391475,0.3554284317171599,1.4214728494886477,0.4002575340882481,-0.6290150337368208,8.745205426288601,0.687724037604261,-0.49167638482969633,0.35406377964646324,1.0997582788949616,1.0223245493360047,6.0384891541316135,2.126921415163576,2.7193690763664784,5.446607480808775,21.176277502958644,14.563435065762997,10480.194757198175,1.158998470764779,-0.038669751086748944,0.9992524183404078,2.719369076368927,-0.0
11,0.23259547861991842,0.24207289318654174,1.8648482094129935,0.910636268649854,0.8210222196274389,8.518307234283037,0.6687297130025802,0.8566785792850192,5.800988521794251,2.8640195042356034,3.799577144248165,5.1426398276177405,1.044627722734262,3.223134503937854,1.9504003912190446,24.403657227365507,16.319450693869477,14628.383433743607,0.42597504495936955,0.800911680662518,0.6960524202236272,3.060050803213884,0.0
12,0.2040150491979322,0.09320200119995155,0.9854343084763891,0.9902653993752922,-0.09561495989465815,7.280581254431449,0.803900910466815,-0.1717836643350691,5.468471697611716,0.7214769573052692,0.22024489162061905,0.44935632598882685,1.2061918029618315,0.9137483030391019,0.22823132889698364,14.455115808198265,11.620480759113835,6670.0814094219095,0.13964551903919312,0.04024956148024328,0.9991900957480909,0.9137483030293408,0.0
13,0.2237770730996928,0.051100490878033845,2.134667692203829,0.7092053705430562,0.6462536924586636,5.804192403553049,0.7497455620765885,-0.0414415184041403,0.04283350844870402,2.515011497188624,2.9711005152164565,2.8093880162470293,1.2262450068938757,2.6213915994962584,5.281142117684624,18.194214406752632,13.641031506932716,17252.618437294055,0.7824258882848157,0.9893102129926559,0.5492664098587067,2.6213915995386325,3.141592653589793
14,0.1342455753057333,0.02602179760339772,0.8079378020113873,0.5759319248261558,0.22985352027173714,8.741888486385008,0.6393071071767996,-1.1959494292747443,0.988767819576046,3.0607733451586534,6.098513396460286,0.5522273255803455,0.5171321222774901,1.7529390140226613,1.2364602358641688,15.804790655503567,10.1041149935049,5224.532009238339,0.9570526634237884,0.7215731085341479,0.7507675156784298,1.7529390140054149,0.0
15,0.17754434866621893,0.17777384739113564,1.758644949216326,0.9978908481081457,0.816896761767452,32.55988759677808,0.8297495776615142,-0.2702822317107255,4.7791048224807176,2.7840013413239175,5.217963689232479,3.6359973990959156,1.3874566603456413,5.770614238669809,4.609661523102249,89.82116946590317,74.52907742939645,13614.529805493466,0.06495989115486384,0.8147555912145032,0.6860462354992967,0.5125710685061725,-0.0
16,0.3066946367645358,0.04844280780285165,2.1468529241469954,0.7080541383548181,0.4598213271099788,31.741951950563475,0.9567471280427139,-0.24437139539405606,4.4002105928651964,1.1994391263123019,1.8435278959570875,4.394589089941264,4.885677343248646,1.629123573785364,2.61318913716218,99.88725431376409,95.56684369276597,17372.63981420827,0.7840574989496083,-0.19529951453120603,0.9809895896531823,1.6291235737736403,0.0
17,0.23397548753133662,0.4866549199608953,0.8130393880533651,0.9516500642534601,0.07955326504211421,36.4359145996661,0.7303363879283307,-1.0983519954866983,0.5595350237555224,0.0300323556813636,0.05553467817590933,0.8279760194493523,5.850679069742408,4.821476261410776,0.8155160965479087,66.0597483089433,48.2458379674083,5265.034589085491,0.31223279152246286,0.29501770323343063,0.9567969951356468,1.4617090457691866,-0.0
18,0.37624803902612863,0.36884523807396713,0.9038288829034913,0.6825108249056809,-0.9765125888820112,17.238273615992057,0.9810747395399465,-0.08452569488554815,4.129925040968042,2.8851677471629857,0.825495432953466,4.80625490613511,3.4804718003588184,4.4467179167102815,6.028360212509278,32.818723201518885,32.19762031696374,5996.488528621692,0.8196038120491748,-0.7716865784077644,0.7167355624402343,1.8364673904244944,0.0
19,0.23354182567932633,0.05243741635384338,1.3466833270663652,0.882019049326017,0.7160973228869235,17.163638698103515,0.38956246985359155,-1.277107249608863,3.745559982959035,3.1112528746737746,4.787510641334316,4.487106431812084,0.6709346676147572,1.850179091709676,5.593952055829296,40.27762476463057,15.69065098314567,9804.842404778617,0.4906663751669106,0.9457894130876425,0.5851028796880806,1.8501790917513128,0.0
20,0.2729621121018783,0.11472573043913614,1.4835810296335508,0.5607417001438866,0.9635460812822375,25.319535925956696,0.7679241945593066,-0.6238953663448793,4.651516288608991,0.4168985275680426,5.819155899204287,0.8271372285774996,2.340095763513517,4.528988811629738,2.81388488863834,62.88311910483121,48.28946858995445,11046.932807399424,0.9755150151378431,0.6014406656355749,0.8245212976841672,1.7541964955872378,0.0
21,0.12300410822490904,0.1889647452759961,2.249896717411863,0.6075128132635733,0.3934618869254832,7.185960844721351,0.9624372268272345,0.0311672015267125,3.2307012391100742,1.6428170736864935,4.833151754818795,3.5299049841983345,1.5992132597406605,0.5822454978230011,4.528529747544554,23.353630560710098,22.476403433197582,18392.41467249327,0.9178707544626432,0.43208635369872334,0.9080940320603729,0.5822454978222985,3.141592653589793
22,0.039808687722528234,0.008838846237823484,1.2557867729628416,0.7007060177915091,0.7438396343449242,9.500134690643206,0.5699178768009278,-0.38405106832086555,4.552670168939777,0.9531521856843912,3.6642699356176474,4.733541475701339,0.5153148442699801,5.698083524202556,2.0513817190734436,21.43027817651838,12.213498637614613,8995.203306840529,0.7944097278961468,0.7504600812212233,0.7313751822517195,0.585101782967312,3.141592653589793
23,0.13398497756228048,0.019557796833222105,1.8510619353946305,0.47034524059529303,0.09168073856502237,7.879626599621566,0.48421822697604805,1.0916869953843884,5.620294252117682,0.9232011166665153,6.211363485065882,2.522609293422127,5.536681813553711,5.066091464883914,2.3189910552046764,22.465303463304075,10.87810941147997,14496.12780339381,1.081114374315126,-0.7073486032571578,0.7600874782986491,1.2170938422518365,3.141592653589793
24,0.1317987864874151,0.10337792476990253,0.8614250613796656,0.6556665054910591,-0.19096150474094983,19.10799601173405,0.965735657102094,-0.8677941473822465,0.320947326835619,1.1167580644485662,3.673418537651775,4.435023220403017,3.168964021497615,5.950015143799621,0.8377101732511817,35.56810264898446,34.34938498359173,5652.396933855438,0.8557313147185323,0.4111893242430839,0.9166460985610484,0.33317016338446276,0.0
25,0.029331364213336254,0.09195646232707687,1.6315989701795492,0.7562926875251917,0.6441230045043312,42.899387841322024,0.832342863134734,1.3295490399856014,0.6635052285051986,0.4090748619438959,0.2811577515740375,3.0730291790110376,4.637468124959524,4.834795251499521,2.8763664058887946,112.89398486455613,93.96650259285398,12417.557764494648,0.7131685762337007,0.017000376236273984,0.9998554970842288,1.4483900556773128,3.141592653589793
26,0.05911108664848883,0.10198038171294659,1.9799832119488614,0.9168353794620968,-0.262455261586669,8.102218258689382,0.3342437428136264,-0.6331536447561039,2.23614184613471,0.1749146212695544,4.124891949960794,0.46812900305107574,1.308866813691994,6.155553251089186,2.520990356416851,24.144474390439893,8.07013948852838,15740.077192591898,0.41071550913965543,-0.575892626036883,0.838706527064872,0.12763205608045172,-0.0
27,0.31709863076134437,0.08740390551703575,1.437229446758252,0.8870747723259723,0.47666720182680594,10.159540018249674,0.9047798820406484,0.2530313981590356,0.7822414046989075,1.0472394518453272,4.532534928259667,4.560694509809236,2.642541483379654,4.9267801138249245,0.04421252706217114,24.761130097996972,22.40337236925885,10623.48012839842,0.4798270541062689,0.8284863115623429,0.6759919846736452,1.356405193386644,-0.0
28,0.12320456519250443,0.12753903973360048,0.6864782399426765,0.9896404495437161,0.14785683704545288,7.457722985119949,0.8621317534953798,-1.232208666644411,1.7529502174037042,0.47214599476258606,1.1753579513063113,0.7097207496397081,2.1331417135605935,4.872058107541821,5.803366692366082,12.577287533925135,10.843278955838459,4280.693363656982,0.14406586513530006,0.27319827465405566,0.9629128882437025,1.4111271996447388,0.0
29,0.16468824694070588,0.12167198337419266,0.4647072054565736,0.2639464675161107,-0.9661700157065449,21.84334242444225,0.559263860515987,-0.09931271654611805,1.1303762600311509,1.1559292904794163,1.7699001719636835,5.318968394444928,0.951464919521145,2.914018082104209,6.166163810706306,31.994101040335824,17.89314446155677,2674.0873108120295,1.3036848351747186,-0.4834096896905597,0.8854152460467215,2.914018082085018,0.0
30,0.1718896209237128,0.4882040700746692,2.061874055423802,0.3279467482014816,-0.3458431632563697,7.973830488631799,0.8089572420678283,0.6576943863287572,1.6033221105954012,0.9397753404651165,1.0117059712316325,5.68236091315787,4.982199346930012,2.7469558488523385,5.035470210272574,24.414864695489005,19.750581609521973,16538.226276510417,1.236667025838757,-0.15040050538401295,0.9887111478593147,2.74695584885756,0.0
31,0.446665814228203,0.07128791158365108,1.627894781891218,0.3730928773218853,-0.7563738107439089,29.84020868417482,0.33882249273647935,-0.9109219334442848,4.027133455078727,0.09362014556657904,4.041099777617737,3.508781128949319,1.517772889196008,4.483063688020296,5.934080708567277,78.41692869168801,26.56941925205648,12382.93281684985,1.1884559493939078,0.24073302335811775,0.9711634723289526,1.8001216190282703,-0.0
32,0.17797882956730773,0.1621152052178291,1.1950876682465512,0.796746217227103,-0.2453372886398841,6.491166224141348,0.5157495438049717,-1.2958129879359819,2.9491088568846093,0.8861873763972244,3.90955022948935,4.598311374652605,5.477205273592119,4.9040029422667555,0.6913011302039561,14.248678931151202,7.348749658564745,8461.838209343185,0.6489046409842112,0.2568206003842982,0.9672024541533287,1.3791823649143404,0.0
33,0.04417591081741172,0.3229353122854377,0.6632508318443345,0.49755545233476994,0.448186102758218,6.92746200676472,0.9105930210855785,0.5509308971629359,0.29487856563620973,1.820876449601973,5.1006665309138235,2.7373508640914697,1.7528797700609038,5.929784803129628,3.8686078756788462,11.522106945321442,10.491950172611379,4104.940439120471,1.0500179790857316,-0.3292068811073419,0.9462990506012202,0.353400504072037,0.0
34,0.20480424849872944,0.25980351346940533,0.6247571697959192,0.9873874322414458,-0.24051785564004732,9.541027368212035,0.8914048181221552,-0.19908784182168957,1.4495022213415227,1.8380189020140187,1.9093408642016176,2.9802844696719246,1.198823153113383,4.756082342992219,1.04228175961482,15.501852623721595,13.818426118605004,3817.278305603964,0.15899163565735175,-0.1638284348231325,0.9866101106519749,1.5271029641803475,0.0
35,0.06736198828975515,0.5219845698794111,0.7206229503215421,0.9843489889115001,-0.09059127838608944,15.826963175608297,0.8904309086913003,-1.0788409292638115,3.587434010065833,2.9334666752462284,1.6109699644522415,5.7672917502810614,1.814891343898087,4.572884012128649,4.177219034526583,27.23223607384555,24.248424712930298,4541.9132341675795,0.1771553444412687,-0.18181402656106282,0.983517309801808,1.710301295055115,0.0
36,0.33495097482184133,0.05238111209044526,1.4163389089305738,0.741692614813217,0.3652422357477747,11.822093390872507,0.8334097183571388,1.0257437285486426,1.244316345798826,2.5918676189728704,0.9652226195049655,4.364199887434435,1.7868052517230755,5.660329109269158,3.395618502629533,28.566184245376224,23.807335566477136,10433.582258077553,0.7352059730087076,-0.33293438974321793,0.9450874033405045,0.622856197933894,0.0
37,0.11208692707919668,0.30084589193323424,0.6560531275859575,0.6801431175543637,-0.7940075788913271,37.96045787446441,0.8478678973116868,0.4525666033563318,1.6404012285314833,1.0533613819687613,2.9752862555476187,3.0522584347643487,3.881152228347083,6.189167312337835,0.04697868366553776,62.86453498760177,53.30082109541488,4050.806218069549,0.8228384818957007,-0.0957135971249285,0.9954229494958218,0.09401799485266604,3.141592653589793
38,0.035850086972712636,0.15452113537204828,1.6392498373528845,0.8842087368183751,0.9371322613090594,40.35410895795359,0.4854624848108618,-0.9587412637522823,1.9063789381454173,2.9213443201088953,3.339468779878585,5.990770028480167,4.888859823217941,5.530812377184539,2.914134374248174,106.50457550379959,51.70397586780059,12489.12501873079,0.48599906157958334,0.6848198710791582,0.7745329972345667,0.7523729300062925,-0.0
39,0.2604232072289717,0.06639813175641357,1.4966962700798812,-0.005560956301791389,0.8174366930942076,8.065043950950308,0.38717536485877546,-0.7216200801749963,1.2251030366954925,0.8487180951910315,1.912967691405598,2.6203317358610754,0.29766127266811276,3.914505741333492,2.713296031096597,20.13596515036794,7.796149653877295,11167.265768608202,1.5763573117584735,0.43326613060966174,0.9075993493661823,2.368679565982784,-0.0
40,0.21496604867764357,0.03891427369943879,1.564364176669885,0.466672209549829,0.5780379659593458,31.209185543591637,0.7158295853045925,-0.7939267574451341,6.154687543127799,1.824233103269396,1.0728248147158668,5.7318897007318705,2.370684047743648,4.849569801040058,4.134394844971638,80.03171739103006,57.28907107123539,11791.619438999296,1.0852719373308615,0.23128828345419344,0.9733718874307031,1.4336155061280538,0.0
41,0.13444312458067498,0.014063462886591589,2.007609922343738,0.4443084961267091,0.7643075516294575,15.04080888847614,0.6209062316031404,0.5629156899337201,2.5419370247118986,2.146935485248105,5.186281314512917,5.85723331667382,3.3395147688012887,5.642444051274125,2.4250467894830914,45.23688605305673,28.087864448664114,16008.670003484158,1.1103940902227862,0.7920650469704639,0.7023769030765276,0.6407412559326034,0.0
42,0.2472128626905054,0.06477148230240158,1.8145435341954115,0.05964491850387503,0.7530348472073333,33.15161881182071,0.48664325122678853,-1.2484875531636992,4.3940021448917825,1.2253077887642925,3.9183466110232215,3.6109810081852385,3.233177329527851,5.86746748800471,3.4133942740886773,93.30667437492095,45.407063378970804,14146.717321735136,1.511115986927905,0.6709418286691791,0.7832364559205196,0.4157178192331087,0.0
43,0.205381749334832,0.2691502119012611,1.272003654463576,0.40026927921120886,0.6867941451168535,27.537380679695776,0.9837196994925009,0.7021429558327609,1.7736717350605713,1.047972636960841,2.5648009890678556,3.53678763410924,3.7234784494301345,1.2115532933784072,2.230198991682737,62.56502953862348,61.54645205647413,9138.713362081064,1.1589856541767765,0.6503480619491184,0.7958731079717191,1.2115532933861886,-0.0
44,0.13732145477647237,0.0679814148532992,2.293659649128252,0.631870170700977,-0.40679248041014876,12.761127407444953,0.834025168679321,-1.046397284017526,3.330317995322613,0.555356113192477,6.26794191853725,5.6731488543542,1.980968461014773,1.708138435489788,5.710205917638987,42.03081041928606,35.05475374967362,18828.04481476192,0.8868325890968453,0.32940954881190093,0.9462335101977818,1.7081384354654328,3.141592653589793
45,0.16962263037673775,0.19747427986024307,2.2086290855361868,0.5562865106390738,-0.8732577751974776,11.446708963751114,0.8688698440388424,0.5594021771261682,2.633010643924822,2.251266374889136,3.193836689755987,1.7711413663126392,2.935146174765633,2.032683176600675,5.7214147471675005,36.72824331475961,31.912063040715836,17982.98867645652,0.9808859962971129,-0.42603333292017576,0.9106121819993847,2.0326831766144946,-0.0
46,0.1892698674350516,0.32664234531946673,2.2969362344899804,0.40507418834381154,0.9819350102856165,7.808146347732433,0.8609466821897057,-0.4251895515342153,2.9394786249238396,2.886148644396954,0.006597718002144718,2.4257560055924894,1.3729738272587522,5.947875864625995,3.0113615896514028,25.74296061803966,22.163316533841503,18860.71995855377,1.1537363539644099,0.26797266789050134,0.9643096686167923,0.33530944258022943,-0.0
47,0.21045058459947258,0.03512631966295343,0.5577941989730566,0.3895536136892003,-0.37057084552047564,9.951905650786854,0.6040510480662965,0.981721348084166,0.32697431933904786,0.4235913924291024,0.4894457258275449,1.7822165878473737,1.8292346773129922,5.121744225023695,1.1125082971071931,15.503020891522942,9.364616017718124,3328.1578689152784,1.1706494574975226,0.09042254596640062,0.9959146662834591,1.1614410822175538,0.0
48,0.04047115549236874,0.24889844337766412,1.3735282903617616,0.6158032247687366,-0.6549462093693753,15.41622340127966,0.6556896671072858,0.1454852021595189,1.2427635130947972,1.9879188241149506,3.76987268200927,2.4984328223672576,2.3047758541728762,4.66265318937986,5.447802844471706,36.590842373474295,23.99223725503853,10046.332366423518,0.9073913157687354,-0.2277323075645077,0.9741808739637953,1.6205321177906433,-0.0
49,0.1060872749936837,0.04614237805720511,0.9688866602783831,0.45697794164729616,-0.07045203852013582,57.848397015670066,0.2457109225592288,1.2595449524053537,2.8863866437222487,2.21569551713672,3.474868453575466,5.428913034901913,1.5529553991204321,3.340151295176231,1.6867840864819656,113.89693720264061,27.985721516731374,6532.327074580873,1.0962016691100482,-0.3639755623605929,0.9344889432247887,2.943034011949498,-0.0
50,0.17160308970965688,0.1956387439817816,2.0442302760734026,0.4453525785568717,0.48711946102023546,8.739532677424528,0.8138813298410658,0.061652135754538026,6.2370275503975465,2.814684578755052,2.2102453340124337,1.2869054824979447,3.760929900172851,3.8594435583821323,4.430741279912849,26.605149975348592,21.65343484255771,16365.757750729852,1.1092283183048732,0.6885777862972884,0.7721505265983905,2.4237417488053143,3.141592653589793
51,0.13359700596580049,0.3939378994596392,1.6014063418983695,0.591650541510909,-0.8076499080166848,9.624742082204532,0.9333914655250286,0.7226620583613803,2.6633593510042215,2.2679236315265356,5.1597164915596165,2.8542000117698656,2.189854094801971,1.00802708076023,5.474048421662012,25.03786509178299,23.37012959163728,12135.802790612644,0.9376916962291627,-0.7965332195790142,0.6991894337126852,1.008027080793109,-0.0
52,0.17132940096225932,0.19598924337804755,1.4017290239267353,0.40673880073667923,-0.11961948959801688,21.337578763333006,0.7522256942524381,0.5553380732813114,1.4158701793118926,0.8501917955269431,2.940413032658567,5.9292651659333515,1.1437257221608923,4.762431018659331,2.661154661880428,51.24708221621962,38.549371998507574,10301.135700288429,1.1519149444611407,-0.945079685843198,0.58567829202703,1.5207542885041079,3.141592653589793
53,0.4045974376825376,0.09202389699428254,1.9268567719188632,0.4672767150134589,-0.6615040623908262,38.45921761345713,0.9993339484944924,0.225119428037188,3.9905088608993893,1.8786009504460761,2.911055406268229,3.553646280080318,2.085807043338415,6.18087377215409,0.47899322738513345,112.56462151464821,112.48964767902149,15225.546294324738,1.0845883170148187,0.22168179658816656,0.9755290515348355,0.10231153498380562,0.0
54,0.1801273187443306,0.10179930113919,1.3358441588525225,0.6129227687978733,-0.11081066463714999,6.460410028846155,0.30976160514320217,0.24365388439646085,2.6077376693674306,0.5884613804359128,3.4679482555235226,5.614408436493094,0.24441125939918718,4.24829587163248,1.855592394527182,15.090511029672548,4.674460918982565,9707.635858558655,0.9110419807016676,-0.49541658378277614,0.8797707430039181,2.0348894354728824,3.141592653589793
55,0.6073886087629249,0.04008636965519202,1.951023757648075,-0.21008037301826604,-0.8454386963260925,7.136695314636963,0.5684616974120617,-0.13398939615749925,2.560404023670456,2.5497061393670477,5.9905030435571724,0.5032339499543231,6.094278056675573,1.243735714080913,0.47169967493216236,21.060557424589383,11.972120222026279,15459.277910683508,1.782453493379229,0.5429250248167428,0.8562011537969418,1.2437357141953682,0.0
56,0.24807168121016981,0.26198773680180937,1.2509563594107869,0.4171424192630453,0.8572030001843488,52.07228314445017,0.8908612886206295,0.33173809349976047,1.3983127418086472,2.961550991376428,0.13618884764389882,3.5867236529265516,0.5189228257893157,2.239450749236271,3.299441131459039,117.21243689303923,104.42002257289714,8952.537974231393,1.140497486654454,-0.0882993394400437,0.9961041455721437,2.239450749215215,0.0
57,0.06112803507459276,0.2680961895124448,1.4883273311500886,0.4997708276648142,0.9242331222512912,38.279436308256294,0.28092936677293356,0.16314165317383889,3.6062014388624513,0.2636450568558243,2.7719714078762063,2.703883659044574,3.0055590758589097,5.265100065523891,3.184143210453438,95.25176758685319,26.759018752177305,11090.454414709826,1.047462156406652,0.7918622766932444,0.702521221580044,1.0180852416407629,0.0
58,0.2191764295512013,0.035331589381695734,1.815368176697334,0.8661994538836669,-0.7218428273653115,31.06152554237354,0.5221186693156544,0.7215019427068143,3.270503193576915,1.6548262579312494,0.15172438498467897,6.205815117350356,5.0684099752821625,5.93083608745691,6.1182977899526705,87.44963053166987,45.659084725341096,14154.592633089671,0.5232505703899398,-0.28847549896839386,0.9586786962772934,0.35234921969599686,3.141592653589793
59,0.14830491462002895,0.1652099012952617,2.1351826416682234,-0.2088980254740314,0.6773443031303411,7.723142653613973,0.8594716278069745,0.11699076409460035,3.3628512471602265,1.778276133781231,0.28548661853817114,0.5343057328544719,2.9931595569961815,0.7816464316407484,2.9219073149468806,24.21346278673799,20.8107842761613,17257.688061143843,1.781244315252399,0.5557837776146387,0.8494871728992038,0.7816464316514713,-0.0
60,0.08915749039895039,0.4344678978248689,2.2450843761145425,0.8919414837238593,0.21437179727446598,26.057234961537784,0.802894291836246,-0.3773307219169811,0.05422261079793538,0.9721380874587562,5.762517136174539,0.7258905982730072,5.604290579541146,4.24680661106927,1.3781261520534098,84.55792605843189,67.89107616182633,18344.601409798506,0.4691752923863714,0.33190727135525866,0.9454225852161253,2.036378696114082,-0.0
61,0.04017229802280148,0.018976284153530955,1.357479476243133,0.4790023537848224,0.6671470759862498,35.153894645995194,0.9430936189443667,-0.3491759639137235,1.9997247547190897,2.280693525751905,3.6694629230794016,0.5636413498079905,3.08303614395833,4.79192888401411,3.169859853949861,82.87458513794702,78.15849241625949,9901.835309738013,1.071278479845502,-0.3339228711822247,0.9447638884560012,1.4912564231678715,0.0
62,0.08450395406429688,0.2797118891735195,1.149907735361823,0.20046586212940629,0.27488483416136716,10.153571944396184,0.4718138109262113,-1.2637618125618666,4.235674196018034,1.521700385688668,0.39674008234946995,0.4632429567126015,2.817305983363734,4.718572917047068,2.4488695161990224,21.82924286481014,10.299338265679879,8068.872629727676,1.3689629143663953,0.9949826563794176,0.5445174365321777,1.5646123901067979,0.0
63,0.3639885582145321,0.46988052760796406,0.9361481615239948,0.5264794753270029,-0.9370046875562731,17.678616684246883,0.8078393649715232,-1.218383925435084,0.4206068928810939,0.035351239231245245,1.338838236005774,0.9726932697527999,0.8242833496134678,2.089421169502272,6.15474646449715,34.228421191492025,27.651066039312745,6261.515370716063,1.0163419747713809,-0.2160146595944179,0.9767594163137278,2.0894211694510365,3.141592653589793
64,0.15941165292988907,0.0503257415542871,2.1500652576227557,0.9169013720186571,0.11986320025448517,36.93569014934399,0.8388320169112097,0.43685966008898486,2.944888251606326,0.551268888729359,4.135918757812086,2.2192883293976453,0.219079641818139,2.498869136878227,4.347851596686262,116.34983430576756,97.59796617799206,17404.300940474568,0.4105501928374665,-0.024414086887541,0.9997019909834625,2.498869136887159,0.0
65,0.04389573472164032,0.42413595814525373,1.6708277344768978,0.4064864993248318,0.47894691862238303,37.61390716038246,0.4408269742562225,-0.22474242521954574,1.5950414141548277,1.7801655227688802,2.1813987946914586,0.12339868653760624,3.2535520629185526,5.434561499728821,4.0502848043986335,100.46026644598867,44.2855952903591,12785.223795165954,1.1521911060557573,-0.1807988158884593,0.983700367236904,0.8486238074366331,0.0
66,0.14962747490055697,0.23365790719497104,1.9484850802440625,0.8561264755828442,-0.4118484374870548,8.638986713020222,0.6284688564138676,-0.49098400363251693,4.624053605453326,2.2688932658624363,0.5650005415524765,6.116063539189238,6.182406166096686,1.8091877155390872,5.628224720065049,25.471923431766818,16.00831058982409,15434.699257891698,0.5430695527184779,-0.0023555945187312965,0.9999972255885146,1.8091877155268823,0.0
67,0.012886496273882006,0.3106533679982378,2.0623843466393397,0.7375469798134574,0.04176911094532793,13.211167544614417,0.9842562074671124,0.6204803731304304,2.0082695179228844,0.6046756521943859,0.707740484205289,6.267472364517718,5.482400436755479,4.0570506676603575,5.382504079727825,40.45767268945687,39.820715484270586,16543.218434105118,0.7413657229962313,0.5365154645020316,0.8594949957132452,2.2261346394916908,0.0
68,0.16884657112072207,0.1847528349794872,1.1370634303764806,0.4416784696832988,0.24266260536750622,37.43862067681427,0.8475708750660904,0.852783833200214,0.26421533976281064,1.4605555686105849,4.839346997146575,0.31953340360496646,3.0768872236086597,1.7225567502089434,1.875746445424877,80.00870713215653,67.81304991690845,7957.807915764512,1.1133276710717006,-0.059396542434033875,0.9982365439135388,1.7225567501819083,3.141592653589793
