mass_1 mass_2 tilt_1 tilt_2 phi_12 a_1 a_2 phi_jl theta_jn ra dec luminosity_distance geocent_time psi phase reference_frequency h1_snr l1_snr network_snr chirp_mass duration cos_tilt_2 cos_tilt_1 mass_ratio
36.36141380287346 36.36141380287346 0.7070701703488448 0.7451232542383852 5.32158872649422 0.6 0.6 0.14927553665054816 2.5820925082732504 1.6764333960307811 -0.6396310787651659 364.63222617814 0.0 1.3295947652975049 0.1 20.0 70.33224315833094 27.736810695264854 75.603935712551 31.654449268334943 4 0.7350043338988251 0.7602683803186691 1.0
23.029502288522504 23.029502288522504 0.5396134322641867 1.2708766415094777 3.7894211775301234 0.6 0.5999999999999999 0.7716399191674367 2.7729787667543757 4.509641409687884 -1.1106423882610292 304.0513237875065 0.0 1.152444815289176 0.1 20.0 66.017563616136 60.75767381026449 89.72075363395618 20.048346189702645 4 0.2954434781308494 0.8579073656593854 1.0
24.85043486667329 24.85043486667329 0.2091452507674624 1.5532887717534811 4.6040030205471165 0.6 0.6 0.7887535059513463 2.31826020974 5.856164667276702 0.11384790314629815 385.88646840844 0.0 2.5263436206637793 0.1 20.0 46.85451742587589 46.637674590826066 66.10914077834842 21.63356007133607 4 0.017506660668590846 0.9782087383690224 1.0
20.981410075935614 20.981410075935614 1.0624208370394606 2.3929918496060667 4.9046319881547245 0.6 0.6000000000000001 0.4193802250809714 0.991102485198512 3.4361602726937477 -0.4088990601398904 318.0856232190592 0.0 0.3056466411865143 0.1 20.0 46.26648908686983 55.123537352352216 71.96660602433336 18.26537836035272 4 -0.732641898568545 0.4867588209550248 1.0
38.76326104516406 38.76326104516406 0.946546042769592 0.9509635354197328 5.941995152807722 0.6 0.6000000000000001 2.017230129566 0.8206829450528096 5.0444966369092805 0.2958143856287584 393.426947229736 0.0 2.720910945319714 0.1 20.0 50.407628181028755 26.89087038883215 57.13184654031247 33.745378738062264 4 0.5808990649179161 0.5844891165578492 1.0
28.238106813799728 28.238106813799728 0.8805109169847248 1.1871169483581876 2.6342988776341096 0.6 0.6 6.164157436530626 2.944066239412004 3.710438896633175 0.4748454568059214 292.1491950484288 0.0 0.6477412000702241 0.1 20.0 61.868763972315136 77.47810725014735 99.14938758523613 24.582699793169475 4 0.3743348596129811 0.636757277471951 1.0
56.07990507434333 56.07990507434333 0.6811916063651733 0.7778989004387671 1.5393378451449138 0.6 0.6000000000000001 3.66059422984477 2.6796360748184127 1.3519595812450773 -0.3614587962882992 267.6755773059146 0.0 1.5240079570113017 0.1 20.0 64.53306263665587 43.31847547649728 77.72391196327195 48.82039295206274 4 0.7123896277984069 0.7768228931107601 1.0
22.164136617477457 22.164136617477457 1.4615091872222663 1.1170640435012111 2.282007595903268 0.5999999999999999 0.6000000000000001 2.3608741451550554 0.413027028573783 5.700195467480057 -0.031304905211893615 263.06005213534286 0.0 0.1555561537816142 0.1 20.0 66.1248717917661 66.48594799862501 93.7703575270638 19.29500161731725 4 0.4383232204676768 0.10906972103539173 1.0
56.626058431864564 56.626058431864564 1.1607612213241043 0.4725377666460805 5.03241154721392 0.6 0.6 5.4932920293864855 1.738738303288289 1.1382700152758989 1.4246174764193902 322.16492093528257 0.0 1.4909978453117518 0.1 20.0 42.58814156878727 33.24850782263886 54.02974250091465 49.29584706509893 4 0.8904160987554287 0.3986415236970526 1.0
42.09219266665345 42.09219266665345 0.4879000276256695 1.085299897187863 1.7257587239759706 0.6 0.6 0.18381316103021594 2.1277013186047418 6.149884956176338 -1.3598095160816943 319.9617394700382 0.0 1.4147803905786775 0.1 20.0 47.22019892596864 37.95500586831439 60.583245679575704 36.643382036324134 4 0.4666474808212308 0.8833192137554924 1.0
67.69500113941699 67.69500113941699 0.9758384852386128 2.062595726150476 1.4250674353235562 0.6 0.6 3.56469781467904 1.6479150186810998 5.2153329119459 0.06014863661287621 265.2389092194799 0.0 0.3803428982448903 0.1 20.0 78.22255846175545 56.08762983588593 96.25274475520223 58.93192137425121 4 -0.4722127945865819 0.5604738405487718 1.0
48.696155766032454 48.696155766032454 0.9591481496932812 2.643041648118845 0.030456078017591093 0.6 0.6 4.5996605196604685 1.2078402124181709 3.6906837390884766 -0.4371706080162919 396.41892415883416 0.0 2.1564522360123557 0.1 20.0 47.15839948622349 62.29918397215948 78.1351583200496 42.392465832475345 4 -0.8782763253503123 0.5742176064897049 1.0
