mass_1 mass_2 tilt_1 tilt_2 phi_12 a_1 a_2 phi_jl theta_jn ra dec luminosity_distance geocent_time psi phase reference_frequency h1_snr l1_snr network_snr chirp_mass duration cos_tilt_2 cos_tilt_1 mass_ratio
23.459518344229775 23.459518344229775 0.619468344528831 1.968897699842885 4.343397759662942 0.6 0.6 0.9161945780375056 0.2979511950278854 4.104223560369745 -0.3607632077831687 441.41892235106826 0.0 1.7621041754521416 0.1 20.0 33.09804207243942 53.36512148620574 62.79583250715343 20.422696909224985 4 -0.3876688902472821 0.8141872521455841 1.0
64.10367782760547 64.10367782760547 0.9587210774799144 0.4779124444533707 4.9478952511458525 0.6 0.5999999999999999 5.840154213204317 2.4714677508086007 5.847299253312037 -1.292514606165686 777.5433153438032 0.0 0.504073306775726 0.1 20.0 40.31921705359186 30.76844734138298 50.71820792983629 55.805492842175205 4 0.8879569790467098 0.5745671992949577 1.0
66.19700048628914 66.19700048628914 0.37735187902892703 1.7417784454912222 2.391834323254524 0.6 0.5999999999999999 0.4286105071813927 0.14603182508824786 1.4812562934645437 0.2772621296657753 524.5049489890342 0.0 2.794408390542797 0.1 20.0 52.8422204685186 71.79384578864838 89.14402143255457 57.62783606185281 4 -0.1701502285447683 0.9296436205529396 1.0
34.1158983457355 34.1158983457355 0.616289424950539 0.5669505263757219 1.5766531561087185 0.6 0.6 0.7689611480888953 1.1958201634186971 3.176141324816624 0.6738711775492626 785.9791528986963 0.0 0.5575264525052421 0.1 20.0 10.684449802887716 12.126369134364653 16.16187786036323 29.699614522233343 4 0.8435426517738567 0.8160288234024174 1.0
63.70132370156372 63.70132370156372 0.5941837603043454 0.7095476558559651 5.439372167748723 0.6 0.5999999999999999 0.4561525686913001 1.0411494877932979 4.049263780912516 -0.2357696354428364 473.3895992508341 0.0 0.8392176008211755 0.1 20.0 32.68394872207943 59.52334179690045 67.9063231425333 55.45522323110503 4 0.7586566515834672 0.8286057324081606 1.0
35.2844410994608 35.2844410994608 1.1723598371159785 1.8151185807488663 6.013364332153857 0.6 0.5999999999999999 4.713331710430248 2.8798526179126718 3.3318795898648887 0.034849531896000936 447.1870679767068 0.0 2.0798370167522737 0.1 20.0 60.08224067005038 75.31578234547754 96.34491535231741 30.716890074724503 4 -0.2418987623949292 0.3879777785458771 1.0
28.18106751461599 28.18106751461599 1.1743272586969842 2.2591746741569003 4.9126218059033375 0.6 0.6 2.4084047803291906 0.33971037116871283 5.767726173385222 1.0114880950233591 481.4983949706707 0.0 1.1005774279826288 0.1 20.0 62.48003757218218 50.480527814902906 80.32458392978131 24.533044199135052 4 -0.635285652666413 0.3861637178887566 1.0
49.614823749194144 49.614823749194144 0.8125812658314706 2.773417968018671 6.048906164698932 0.6 0.6 3.0554471694252014 2.072853512724669 4.243293324368303 0.33117641202454323 680.2763722793063 0.0 1.4357614702530956 0.1 20.0 7.603680114668955 17.590553150311827 19.163598603084896 43.19221276269887 4 -0.932985853954178 0.6876265602527609 1.0
50.477076919482954 50.477076919482954 0.8217112326087934 1.7511602106556363 1.5334365907505816 0.6 0.6 5.2632835423555635 0.9950488809642136 5.765620787002304 -0.920936260310232 311.6822560322638 0.0 0.02501026849256516 0.1 20.0 16.906591479292754 4.98204491611713 17.62536827966732 43.94284774579765 4 -0.17938756640643605 0.6809690484328841 1.0
21.03805825725263 21.03805825725263 0.9639044186954374 1.639910012368596 5.115764346414072 0.5999999999999999 0.6 2.3399120525364783 1.3354939332764812 6.097659857953197 1.0792999073019345 742.0379171470217 0.0 1.6355909965617028 0.1 20.0 9.240118430957509 8.058030683928529 12.260165052773733 18.31469346650795 4 -0.06905867613888066 0.5703171558215692 1.0
29.888539502007745 29.888539502007745 0.6048005755702984 2.23067224243563 1.3366493322228692 0.6 0.6 4.7703006781512425 2.7143301951669105 1.280232910957135 -0.953684891382588 294.5581824089435 0.0 2.5479340239164485 0.1 20.0 72.72938543625659 51.94689428499999 89.37585429965151 26.01948489957129 4 -0.6130188215737563 0.8226155063288254 1.0
43.37453505514715 43.37453505514715 0.8445596057464384 1.3579855454437637 2.6558043160668685 0.5999999999999999 0.6 3.1380108789634145 0.5817287886326801 0.9947599784468972 0.2076140385435046 646.8515230626083 0.0 2.667657432929436 0.1 20.0 23.744079454510093 47.37333191860217 52.9906962231309 37.75972592496582 4 0.2112081038149335 0.6640606202914986 1.0
28.494845599257808 28.494845599257808 1.0160338798578676 2.617313102686998 1.1200473415469434 0.6 0.6 0.8346712838242156 1.1161785609277532 4.06693230770963 1.118007783328242 794.3775176248987 0.0 2.1220793050362112 0.1 20.0 14.265250403012304 12.424759338366249 18.917505482408668 24.80620388746997 4 -0.8656848154765822 0.5267413888843046 1.0
52.291964360296596 52.291964360296596 0.7287003785981313 1.9051959935555165 5.0965968990132815 0.6 0.6 3.0394844901043503 1.8292588556596003 4.1700962639715025 -0.2961903878596248 729.5277359058182 0.0 1.6989226676742888 0.1 20.0 9.947194370548422 23.588241520553808 25.59984011429464 45.522799029717035 4 -0.32820214976327045 0.7460404508452287 1.0
35.84724046229157 35.84724046229157 0.19814529559665855 1.4876862140919982 2.432252211399082 0.6 0.6 3.7890752821851943 0.9770636456057994 0.35409070776938323 1.0883219145032228 417.0118121335047 0.0 0.09895818549343004 0.1 20.0 61.06106069577379 55.88001284091937 82.77094277821345 31.20683537705953 4 0.08301446812118148 0.9804333648336668 1.0
36.01055170832386 36.01055170832386 1.0867998078607708 0.43885923294722495 5.264029850187353 0.6 0.6000000000000001 0.5987984740927897 2.0325036512428953 1.6064690651800404 0.6206112625162522 606.2851669299104 0.0 1.8958439774995397 0.1 20.0 20.071946445242826 25.355330599773946 32.338457352269124 31.349006074285537 4 0.905236972123816 0.4653203703068934 1.0
65.0949554343444 65.0949554343444 1.0186577511950259 0.2422725343792443 1.7895474181810087 0.6000000000000001 0.6 5.781483536855009 2.263060556366811 3.21956086003194 1.3394776787928695 769.805163364802 0.0 2.1992753278932757 0.1 20.0 38.93251042831349 30.77178629415661 49.625025944416215 56.66845012110461 4 0.9707952797324833 0.5245092204260726 1.0
48.558393241922076 48.558393241922076 0.4730329022389806 1.8588212370553852 2.235068005150147 0.6 0.6 1.800237484065471 2.9291988467586867 4.573351739577277 -0.16625792257239524 343.5683630182518 0.0 2.193429933841944 0.1 20.0 49.99471955889632 77.6868794765318 92.38356578187414 42.27253658950997 4 -0.2840590509421709 0.8901906299316598 1.0
19.47479266108056 19.47479266108056 1.0062570978014702 1.444865065921635 0.9332958194336524 0.6 0.6000000000000001 4.5381963372496275 1.3567419442005515 5.446410377211535 0.0011989220304514266 538.5743022615771 0.0 1.2551615310174726 0.1 20.0 10.282689148973468 13.121428600717106 16.670500432144607 16.953791721178902 4 0.1255986740558257 0.5350265972483526 1.0
27.279829704906078 27.279829704906078 0.9918008180815621 1.4956931454007931 5.1539491750824284 0.6 0.6 4.272437831308009 1.299952150003478 0.1094002206115326 -0.5767721251119763 667.6579114785515 0.0 1.582645808836385 0.1 20.0 9.47445174700993 12.91653021860486 16.01880110353306 23.748471116228327 4 0.07503259820613098 0.5471834410109051 1.0
36.71961238508574 36.71961238508574 0.3495008123850004 1.1326999816764758 5.665350098391626 0.6 0.6000000000000001 1.5358522675418431 1.964052474650949 0.18688447909498213 -1.0470560872238088 766.7833171370627 0.0 2.1303456149542783 0.1 20.0 12.551233809984033 11.688279079966485 17.150782431249848 31.966279245851716 4 0.4242163594047688 0.9395437661386318 1.0
30.284336602834877 30.284336602834877 0.3893852403610609 2.138106741197334 5.624548298350887 0.6 0.6 5.8913942910992905 0.6130764439711317 4.386125278101302 -0.4887080569861484 542.5570866919384 0.0 0.4897371130160777 0.1 20.0 29.17793416506113 40.60312160254581 49.999653258915345 26.364046288647327 4 -0.5373657349135651 0.9251426095602372 1.0
60.72253593575606 60.72253593575606 0.8752204271804721 0.4667727948763238 0.8656016765971001 0.6000000000000001 0.6 4.447777088338667 1.2012970257117948 5.0615419270765125 -1.1525983407350942 492.17929827958864 0.0 0.17343337444169366 0.1 20.0 42.80020258929969 31.31594037389421 53.03343721829083 52.86203786364157 4 0.8930251998267038 0.6408276551421846 1.0
17.798374093617173 17.798374093617173 0.6455209586044363 2.2232816027654723 0.8000708176599862 0.6 0.6 4.6484626275694145 1.704193642440224 6.179080148655546 0.9570359144249896 799.716822109581 0.0 2.611074229776104 0.1 20.0 15.179016369094887 13.703159110711914 20.449428049379215 15.494384592953566 4 -0.6071630226392173 0.7987864590206166 1.0
43.963179286855755 43.963179286855755 0.2642105774843916 1.6574356719585852 2.578637871167712 0.6 0.6 0.40270733795180896 2.7969804093609487 1.4853210065369484 -0.5392491303452742 510.1729706262827 0.0 2.7849156237840993 0.1 20.0 45.12676937949928 13.667398393946463 47.151066726950766 38.27217049246077 4 -0.08653099458561242 0.9652989572162064 1.0
59.08790444865103 59.08790444865103 1.0909245529132259 1.7562302544517738 0.991073105052224 0.6000000000000001 0.6 4.176681378302471 2.296642881040451 4.457151279751908 -1.2094134772588647 455.96096101552916 0.0 1.396106406920581 0.1 20.0 55.697096028616684 50.54806215748028 75.21484623328988 51.43900850176071 4 -0.18437303942081013 0.4616654358295965 1.0
34.250685174804445 34.250685174804445 0.5823374886108905 0.5466119873024241 5.233486140438623 0.6 0.6000000000000001 5.304261310153277 3.0418693393215817 5.318679679335912 -0.2885464196282572 550.2245061055261 0.0 2.3374528434886583 0.1 20.0 41.77055404153466 41.10835539168446 58.606109476280714 29.816953272204213 4 0.8542904967380098 0.8351793662175309 1.0
22.605022913529957 22.605022913529957 0.4916741481756775 0.8307661157789228 1.6822610761467072 0.6 0.6 0.7077153187801682 0.2073427307694261 0.3988302651126542 -0.040437421177033785 473.00276393227267 0.0 0.2192939067431506 0.1 20.0 41.343655152638654 56.070276543426026 69.66472373473232 19.678815430695295 4 0.6743102212058525 0.8815437250173856 1.0
37.36107457138455 37.36107457138455 0.9827815032745154 1.3874527093669324 5.389131857511615 0.6 0.6 6.132154421564791 0.4622507519866659 2.647783714155893 1.2475464149995024 539.2429916823912 0.0 1.4764410605365368 0.1 20.0 36.806188563390656 27.47660197337801 45.93102625205874 32.524704513467306 4 0.18231816345946653 0.5547103638157893 1.0
60.15936598775522 60.15936598775522 0.5061647578771948 2.114733039068617 1.037734421831 0.6 0.6 6.1582256930325405 2.7709352418404936 4.010693299138912 0.13422089352359698 722.7428721544902 0.0 0.5508683210363671 0.1 20.0 25.779383136700893 52.906949507933895 58.85339328487258 52.371769948178 4 -0.5175085512664138 0.8746103623690223 1.0
