mass_1 mass_2 tilt_1 tilt_2 phi_12 a_1 a_2 phi_jl theta_jn ra dec luminosity_distance geocent_time psi phase reference_frequency h1_snr l1_snr network_snr chirp_mass duration cos_tilt_2 cos_tilt_1 mass_ratio
29.113159081934285 29.113159081934285 1.2629288314318758 1.1377477040662638 0.3694931536526622 0.6 0.6 2.4493046521716058 1.5982183866524702 1.4582095288535928 0.6473600847809208 642.0539881546063 0.0 1.364093369800372 0.1 20.0 5.317641704650159 13.525263843203275 14.533068338355 25.344477038107556 4 0.419639954562675 0.30302708859054805 1.0
67.22844590665481 67.22844590665481 1.2472667411415583 1.4683723299076092 6.270595243882812 0.6 0.6 2.42905192403364 2.0405796117372903 2.0946269213329467 0.3016016965865278 687.7424095413053 0.0 3.0754474547942188 0.1 20.0 25.603308032878342 29.02669138165525 38.7050151116404 58.52576145356135 4 0.10224500798585563 0.3179150019437557 1.0
35.732955844609336 35.732955844609336 1.2989415636780346 2.1053613194289045 5.47955386379226 0.5999999999999999 0.6 0.8700716150126497 2.0843758348768247 1.6009809100182617 0.820029205412105 618.1456960790831 0.0 0.8501055001648726 0.1 20.0 21.27760982457812 21.61803662633361 30.33275766270658 31.107344838760184 4 -0.5094667680110635 0.2685185435781604 1.0
60.03185077117877 60.03185077117877 0.3893889434872084 1.0972033284744165 0.08989511926553151 0.6000000000000001 0.6 4.4945486722953385 2.7962504935374057 4.4441071059210255 0.7232212269603121 678.9911452149064 0.0 0.9241745119475188 0.1 20.0 52.901985782394846 33.444044078149645 62.58693301338485 52.26076150455854 4 0.456086758553077 0.9251412037740844 1.0
68.0610675782746 68.0610675782746 0.9941133717131532 1.3879152883291055 0.6779783521190567 0.6000000000000001 0.6 1.2522696507302449 0.9594733678646076 4.306442541137848 -1.064873641685305 549.2278465640587 0.0 1.3206534230577458 0.1 20.0 55.82114692545304 55.87935734031906 78.98419475338143 59.25060071880251 4 0.18186331802137914 0.5452463428051281 1.0
31.03688592907977 31.03688592907977 0.9208797419549788 1.2683456526690349 6.056603619645549 0.6000000000000001 0.6 1.8490465373036733 0.246553338993674 2.372976342206888 0.3151006090247379 498.07833404409934 0.0 0.5879945676605653 0.1 20.0 34.605161508187734 37.02836270892283 50.68152373312493 27.01917852851794 4 0.2978605353155219 0.6051199981731515 1.0
30.887415615487235 30.887415615487235 0.5116613129765603 0.5814510489629242 1.8245130975875767 0.6 0.6 5.6009027287310325 0.949190612440208 3.3677778333377546 -0.4989024483700025 769.2840679261262 0.0 3.106582097326457 0.1 20.0 29.778104847271575 33.713924289242286 44.98182098665927 26.889057062823916 4 0.8356665600251825 0.8719322884536644 1.0
46.43847802135871 46.43847802135871 1.0899631110886838 0.5638757788331005 1.5164253571475466 0.6 0.6 1.071685031499033 2.2020243294400235 0.4106845520746252 -0.023487835360761718 702.6148845501415 0.0 0.6113438834783573 0.1 20.0 27.852099838203372 37.692128247732356 46.86614980175726 40.4270432001085 4 0.8451899923636069 0.462518073262238 1.0
25.601594263741003 25.601594263741003 1.55319157365728 1.5793292224611293 5.971480757271048 0.6 0.6 4.817533634651165 2.2628792983721957 1.1280530005944545 -0.8614056895161282 596.9844556888365 0.0 1.7343093962039706 0.1 20.0 20.83779693947287 15.504139472452072 25.972911312980518 22.287482307578536 4 -0.008532792119482052 0.01760384378601015 1.0
33.5793500920426 33.5793500920426 1.5948070652064703 1.5913455752349686 0.25649962798652154 0.6 0.6 2.2375136786758905 0.5231071815268035 3.4191199253395195 -0.3155172413642259 454.8418108076578 0.0 1.2548131610345477 0.1 20.0 59.23286549598674 71.91096360432131 93.16500974812209 29.23252213774544 4 -0.020547802243231186 -0.024008431384030055 1.0
26.319376862411648 26.319376862411648 3.0210584107519702 2.4005902812863886 6.021956891242287 0.6 0.6 1.7439634487446554 0.20741705293061405 5.634927662490263 1.214263473349844 765.8727858916733 0.0 1.696698860468665 0.1 20.0 33.36305855379284 26.562161118094377 42.645539969936074 22.91234835317543 4 -0.7377923003274366 -0.9927445387861259 1.0
19.86576528272912 19.86576528272912 1.8343042548475 2.78625446609358 5.6561193569620745 0.6 0.6000000000000001 3.0480795816750494 2.3806720416836136 3.054088260043278 -0.0977174090085018 643.9718659088387 0.0 2.2568679035222687 0.1 20.0 20.92500824008756 23.317165141090733 31.329637087981553 17.294153157188422 4 -0.9375288844865824 -0.2604689896951605 1.0
47.480017758591245 47.480017758591245 1.0026719146998375 0.3921919383002917 5.585662160916559 0.6 0.6000000000000001 2.3015342777958483 0.7044020759685239 1.6674835027898487 -0.8834431806369532 747.7082616379463 0.0 3.0058924682482915 0.1 20.0 45.13444762894464 26.77369437228368 52.47808183528054 41.33375620505157 4 0.9240734890710502 0.5380520412069834 1.0
37.617722684731824 37.617722684731824 1.2183056911928103 0.6881684158756555 6.1887060405366725 0.6 0.6 3.195578760800306 1.3506385911312118 0.8197745707037288 -0.8032633251658796 733.1962980658012 0.0 2.9751434634503924 0.1 20.0 7.788572721955112 9.918288180827224 12.610880440441909 32.74812967311067 4 0.7724105920934636 0.3452363766162472 1.0
67.15237582765657 67.15237582765657 1.68706848990924 1.7498738075874574 5.8308146660413565 0.6000000000000001 0.6 1.4165468090178368 0.8199620626118658 2.2959581363303148 -0.03835872040689749 429.40549335793855 0.0 0.9836594250704742 0.1 20.0 66.9773740555374 57.45090649873666 88.2415734951613 58.459538603439434 4 -0.1781218826700357 -0.11601035540242174 1.0
64.78944234467771 64.78944234467771 0.5760440099044005 0.8882316174189696 5.7723988979698335 0.6 0.5999999999999999 4.350238543595332 1.4743184994339424 1.9912825870029636 -0.534483010096472 737.6363985905974 0.0 1.5325151716068883 0.1 20.0 30.90124918109086 13.236760975473693 33.61694575766353 56.40248552880092 4 0.6307852018588921 0.8386240762743769 1.0
52.32310168701433 52.32310168701433 1.1852453739503883 0.931386707794658 6.263560416863563 0.6 0.6 3.107854777103963 0.6211591523452364 3.1259116392384763 0.19490472459342972 604.6639285208028 0.0 2.331837449629649 0.1 20.0 48.972882353455546 59.97069379653496 77.4262702216964 45.549905647030684 4 0.5967217952183065 0.3760697019541295 1.0
42.66592434435597 42.66592434435597 2.021790798802413 2.4509310849635444 0.841276493069295 0.6 0.6 0.3779002438593445 2.9841120282649536 4.078647709558076 -0.09637747375384777 482.55775060702894 0.0 0.5568115680508888 0.1 20.0 28.563985928099843 62.042367614761645 68.30195217814723 37.142844471528896 4 -0.7708247332218354 -0.4358607883162605 1.0
33.33405302874747 33.33405302874747 2.0062175749345297 2.644204116409136 4.775073364546172 0.6 0.5999999999999999 2.550074269877015 0.0884596952812168 3.7380187143652286 -0.6341458962906151 613.3669562873384 0.0 0.024016998155201717 0.1 20.0 45.37513994308285 54.23206179278328 70.71081848734758 29.018978641118974 4 -0.8788315699961301 -0.4217923812839212 1.0
23.023285907397323 23.023285907397323 0.8578574124361391 1.0762657954968484 6.2493994854210175 0.6 0.6 0.1677182707464867 1.2959998301782252 1.5614986514177795 -0.4239398396070941 582.7217082785804 0.0 2.303499383972623 0.1 20.0 8.571959910508513 0.478186524531377 8.585287360339695 20.04293451561245 4 0.4746184811694693 0.6540597134066031 1.0
42.832211974767546 42.832211974767546 2.019047930450548 1.706657124556353 6.012522017640219 0.6 0.6 2.409034436612129 2.440650086901084 1.7407783879361232 0.5842276083062746 491.5776177497467 0.0 0.39182977126998064 0.1 20.0 34.47522328560212 36.08116504355275 49.903822413640974 37.287606261852886 4 -0.13544322668586026 -0.43339053167061614 1.0
65.7987543264111 65.7987543264111 1.9121719261755616 2.002877185625076 0.9325111782314952 0.6000000000000001 0.6 0.052758491018665456 2.5749139931481144 1.60332275032187 0.4753763939619072 761.1670880383949 0.0 2.43169706285571 0.1 20.0 32.658692207001344 37.89172856897506 50.02372707642376 57.281142643040454 4 -0.4187613279513471 -0.3347836289414647 1.0
40.870351348870265 40.870351348870265 1.0978695961764386 1.1651689295643592 5.057992938928195 0.5999999999999999 0.6 1.528874259544265 0.19421575006884356 4.712004368458171 0.13328750416880214 520.1792712158102 0.0 2.2229141651766664 0.1 20.0 32.311926625349685 24.22101382642775 40.38215092119272 35.57970738886951 4 0.39459532508324746 0.4554937222069165 1.0
48.07028763926628 48.07028763926628 1.5759442314354946 1.6443268185268276 6.090089456623389 0.6000000000000001 0.6 2.1942307898512707 0.9457149849480956 1.7930625903219952 0.7057584271330752 534.6752534576568 0.0 1.8484806375202938 0.1 20.0 32.87434262387796 33.43761789069883 46.891328549706294 41.84761598216996 4 -0.07346424968346893 -0.005147881903258014 1.0
51.310943334714004 51.310943334714004 1.2320871475560382 0.9417739223981738 0.11729793343852354 0.6 0.6 1.6735508084145918 0.2945798888333969 2.289135064696137 0.07855447539056024 541.8100397535169 0.0 0.7960673436591013 0.1 20.0 63.97329654756003 59.07323748070614 87.07600161705842 44.668770623290776 4 0.5883545524078511 0.33226988735273283 1.0
24.67865187540805 24.67865187540805 0.5317182572412534 0.2976370866302221 5.28980590466608 0.6 0.6 2.0655846391056527 0.8869936676836705 0.8736361177542118 0.18669761066565724 608.9103111277559 0.0 2.8530957520572024 0.1 20.0 16.874847473289684 31.151583574827548 35.4285426805317 21.484014291525416 4 0.9560321101308316 0.8619371609390563 1.0
48.87161683660499 48.87161683660499 0.16368004632824584 0.7802878423619339 1.52102781748283 0.6000000000000001 0.6 3.2050905220180343 1.2290522379690672 4.177473645249036 1.1358580763464745 459.9408413621741 0.0 0.33516989305873873 0.1 20.0 37.316265209270696 34.39242678049005 50.74783413132029 42.54521356629882 4 0.710711074955211 0.986634301443552 1.0
66.67185271677097 66.67185271677097 0.913780341923622 1.5678654019361702 0.42438844564512257 0.6 0.6000000000000001 2.851027310940488 1.1825899929318886 2.393186929662109 0.3641701469577548 678.1449803953357 0.0 2.5631434939608644 0.1 20.0 20.13359891020211 19.603965244433308 28.101196742876287 58.04121893858118 4 0.0029309206624642363 0.6107567770011532 1.0
68.24840178337085 68.24840178337085 1.019647113594751 1.2221531496071054 0.3141818171992867 0.6 0.6 5.439678933407509 2.598940050713746 2.9672655618580435 1.0381911285173986 325.8857009206953 0.0 1.0856622133813192 0.1 20.0 61.96868137425734 48.536161849647186 78.71388999636198 59.41368461657367 4 0.3416229298886433 0.5236666159950878 1.0
28.16918857103257 28.16918857103257 0.727775726190335 0.774373231958393 5.518615821736384 0.6 0.6 1.6156938021589184 0.1395921046180602 5.784188792492737 -0.2529172426400419 511.8408586609138 0.0 1.3174926946072694 0.1 20.0 35.18819037909582 40.96017040701178 53.99948427463855 24.52270297810714 4 0.7148594533755194 0.7466558584504752 1.0
33.322368309726585 33.322368309726585 0.8594060120995416 0.8920524880615102 0.5830526186447491 0.6 0.6 6.261827697372253 1.2082226561214169 2.0100211051836663 0.13187869493151638 685.0863961417077 0.0 0.2640157153698503 0.1 20.0 12.91552448202054 12.720124179357855 18.127667577047973 29.008806502393387 4 0.6278157714449542 0.6528875023533729 1.0
39.38807704591707 39.38807704591707 1.39634555442607 1.0505330438491454 6.184293140860106 0.5999999999999999 0.6 3.6508171640054954 2.556669836740348 5.190314197536953 0.10390780423601358 704.3713939289643 0.0 0.982255536000772 0.1 20.0 36.69244584062447 27.11166298505105 45.62212020042632 34.28931265947424 4 0.4971086026097561 0.17356727233652486 1.0
34.5931547154426 34.5931547154426 2.878208728760748 2.589719302937505 0.5127889246561335 0.5999999999999999 0.6 3.3424859158214457 0.978792794577418 5.541872345988088 0.2660926234687803 782.0419685704587 0.0 0.406324522808709 0.1 20.0 24.215268402511143 19.243296470061047 30.930303633173708 30.115090323718523 4 -0.8515438502284445 -0.9655145054971244 1.0
50.36936474687127 50.36936474687127 1.7797442663597502 1.5892950816969729 6.2336569601505225 0.6 0.6 1.8553855150461955 0.4353420352036297 0.8770515470476695 -0.4614929982572912 567.4269321636638 0.0 0.27064915718189264 0.1 20.0 33.52578973500321 43.57179006123735 54.97708128389672 43.84907885325672 4 -0.018497699862348053 -0.2074308370412345 1.0
65.47197746010335 65.47197746010335 1.1216451420909561 1.2295482681034078 5.886121485620687 0.6 0.6000000000000001 1.8810559352023049 1.3684225767638352 4.985006953350664 0.16470790607249594 482.0489399782591 0.0 1.7815689961262517 0.1 20.0 40.30471918630961 14.535647050009544 42.84571651693697 56.99666685800409 4 0.3346634452614763 0.4342010642356552 1.0
32.59061075576285 32.59061075576285 0.804040240754603 0.19918431900741754 4.801557932371749 0.6 0.6 2.618417396386496 1.7456468318596172 4.452633215484965 -0.03433034514246034 368.94333672557207 0.0 0.6174411604720841 0.1 20.0 10.359584722096695 9.73354573263012 14.214883332039745 28.37177455159405 4 0.9802283025836944 0.6938027395641595 1.0
