a_1 a_2 cos_tilt_1 cos_tilt_2 mass_ratio mass_1_source mass_2_source redshift cos_theta_12 chi_p chi_eff
0.6611767670090001 0.393819239543 0.7320077151649526 -0.7432998507268987 0.853316404298 83.05936225580898 70.8759163434052 0.7693196288624531 -0.8376636176595015 0.4504573123551436 0.12636740402083296
0.9656795399040338 0.1954443901553636 -0.6136574204705731 -0.1439604317595773 0.6136028312492509 89.2929616870293 54.79041410179205 0.6309665271014563 0.4432339668691464 0.7624739091764013 -0.3779498224119665
0.894830918187 0.221089166126 0.034645918594578634 0.5059679170148013 0.43421567210600004 119.23479448957217 51.773616427662276 0.6422781692060987 0.5750605449684782 0.8942937062322296 0.055483532472730863
0.9867324122360712 0.3693403449691296 0.2368890899934497 -0.4311517633008025 0.9753668336787232 99.2223075906495 96.77814798498815 0.4113710930330868 -0.8144583501620043 0.9586467513612992 0.039702514573031464
0.7805376694888565 0.5900846090821467 0.4354505368708939 0.22288892433752566 0.6413656291479662 106.40792516538694 68.2463858700281 0.6591869795390244 0.8470910631041086 0.7026498902564354 0.2584677533152865
0.5382154098131569 0.7616944811842726 0.7845195195409184 -0.5888143025333639 0.6558579366098374 90.41234359657119 59.297653115306815 0.8282256441469842 -0.9497715303372944 0.3804957293546322 0.0773559338400197
0.7468066830924841 0.5341631076051092 -0.7427146305316954 0.6420224109839243 0.9204502165464856 69.69816843997593 64.15369423346928 0.9125123903226512 -0.04085903785465174 0.500067787408294 -0.1244503694879082
0.9437985352210002 0.024023173045799998 0.037932476553440835 0.05610550903774161 0.690872360862 107.91737895601463 74.55713437741224 0.5522254304218711 -0.31837763218950005 0.9431192875222556 0.02172357699341033
0.00018081322319599995 0.813772943959 -0.01569389691888344 -0.08548444619507797 0.804460048784 98.27174733885529 79.05569465826423 0.4958129267116401 0.9443689907119632 0.6727636293200336 -0.03101484247647889
0.385427226401 0.43030361298299996 0.4552528910924726 -0.5683709533875017 0.8511765626469998 100.80904789396057 85.80629887014008 0.4236204289019765 0.13925008847827203 0.3431698240196091 -0.017668308531707217
0.9533467784223522 0.7901263064175527 0.25012262842647115 -0.4446433480509046 0.8139319175942307 84.54473903100998 68.81366156201376 0.7955993485060153 -0.6190763792966218 0.9230438557357564 -0.026186509653539795
0.8146966121657747 0.2410503796945501 0.054267487002165216 0.7352024513497396 0.5883370884233913 109.02565128835757 64.14383424245625 0.5983628736617236 0.5982714571549563 0.813496103124496 0.093479605842685
0.910362760067312 0.6190297439610234 0.11751783662792582 0.98253711044138 0.7561267289456275 99.64093234179 75.34117224069027 0.6477090303415644 0.18055558772690328 0.9040546488821674 0.3227984757101561
0.9373289620399999 0.313044157389 -0.2962601268428917 0.8639810699933261 0.560946631241 106.36424323023651 59.6646639245119 0.6009857714250326 0.06921280187244504 0.895249725254876 -0.08070564244846984
0.6466201897172422 0.6450217371459237 0.4169352754742138 -0.6562888424435565 0.8748560944470261 80.64834323822043 70.55569458901276 0.7799816468024778 0.3977457771039506 0.5877364839972349 -0.053735224404940135
0.845306440154 0.470934612083 0.6004420000168933 -0.7253336218353073 0.18586973160300002 179.00022913295066 33.27072454583451 0.6762508710373849 -0.09340643161526246 0.6759647716366455 0.3744654405427007
0.9333204510618248 0.6967989712425635 -0.5955212548586359 0.8253247007305639 0.9711721513474916 74.37272072273225 72.22871518586206 0.7896732570542885 -0.19659695895491236 0.7497732325660678 0.001367085702676541
0.836085757645 0.8526462386969998 -0.4231346690251479 0.05853380483856858 0.801250553894 90.83348296966606 72.78037854156355 0.7244851224334357 0.8609673819746749 0.7575495487870986 -0.1742053891558356
0.8569654099471893 0.1806930616235292 0.16534439773459444 0.3592375485060344 0.3850851661452494 123.577712424581 47.587943920869634 0.6576526712329401 -0.41297706232794956 0.8451700435237521 0.12034709413687016
0.7766002097715917 0.2333702050407321 -0.5422783069563529 -0.3737076216989991 0.4175113382269565 93.98466023665027 39.23966126820968 0.6251945127385327 0.36339572443400353 0.6524986633613407 -0.32278086747928725
0.2916156719477928 0.9847314566924816 0.2750796851266905 0.1068158124259844 0.9555167565495278 81.54940281212423 77.92182087359194 0.7807469041019626 -0.26926945369852684 0.9294835062594852 0.09241724576672596
0.6439552240662526 0.8778516907954195 -0.4527475338188538 -0.6584956721939642 0.6066380693054153 96.36179684290907 58.45673439158304 0.5675180815495195 0.9498664161380543 0.5741754346965906 -0.399731145393368
0.932903853549252 0.2978164785452329 0.4006915241206008 -0.5415003355625185 0.8102576969661344 82.0229437615272 66.45972151059779 0.8917702242912384 0.09569939503715387 0.8547386593110027 0.1343114040922618
0.4671012019491814 0.9358444222506426 0.1816428441990113 -0.15846829827973338 0.885142459606604 84.22692757962524 74.55282984293679 0.636964822174393 -0.9775374371092165 0.8037736895296292 -0.024625468785477743
0.954559989912614 0.8320435723191496 -0.06744151637800658 -0.5839524368092578 0.7262426080994481 88.84529260733723 64.52323702051122 0.7089122662224904 -0.7060291395349165 0.9523866754970984 -0.2417037321085189
0.9677536702700001 0.687295760023 0.9060071254903034 -0.3758144085541153 0.8139853092219999 114.38531214643184 93.10796367795305 0.5421719510121799 -0.13611474985373048 0.5338535267645957 0.3674466678554715
0.6284126682003417 0.6935658183929969 0.018590727230637705 0.5404551684591404 0.7469651230871608 77.46346492294599 57.862506610926296 1.080254133052662 0.5780896740095613 0.6283040643499238 0.16696153292492075
0.11475324364205515 0.2623149000543462 -0.26264535042168663 -0.0021185261332538974 0.8714419894457944 85.28884071779645 74.32427703264199 0.6373912274857207 0.3518845449740219 0.2241487288806605 -0.016363683538983532
0.641402705898 0.11417886761299999 0.12512173418490394 -0.18448685423929853 0.675388156887 98.49092326978449 66.51960313728792 0.6513043496861504 0.9337062938331031 0.6363621765499675 0.03940979568988292
0.6312844351848812 0.29307792214501033 0.18019665754385314 0.2422975342301845 0.8805292620069026 78.04505629441641 68.72095582220965 0.7920253040926543 0.12695116386350883 0.6209506901113202 0.0937414501618475
0.8928235361664233 0.8821961462465792 0.3287022612595994 -0.027527843323174702 0.9676190789611159 102.39434270014988 99.07871957434791 0.4758584815319114 0.9335369810506277 0.8493035157401765 0.1372087362441262
0.08778504440519136 0.8569436154901686 0.10788458747606552 0.4757811262617458 0.5403754506473413 98.17699108928622 53.05243580307306 0.7395161612691387 -0.03402358407319698 0.3739968088011823 0.14917871759326026
0.3094884569790229 0.32393752603399995 0.2083456323521244 -0.2828215797996423 0.5456950238129428 89.87387523948419 49.04372648897178 0.7718661688719375 -0.9968762496572289 0.3026968141857334 0.009371763137600832
0.7790167744627782 0.5209705198713771 0.22456438232846915 0.3748658367268405 0.7068957729578629 84.32431340308302 59.60850070221346 0.9310667868240604 -0.22354440077579082 0.7591201050896272 0.183369110203618
0.4874207873929866 0.917962709778658 -0.029895825553080107 0.632917897182359 0.9791202795432578 67.3730799468574 65.96634887125728 1.137035279856875 -0.2627952985090189 0.6937704155612945 0.28006997507566217
0.49192097914800004 0.9866672245379999 0.9410184743784624 0.201470859400943 0.891751476648 89.08609859779125 79.44265997342889 0.7400380355621872 0.02505472996522022 0.8760259299273022 0.3384024176022867
0.7993349520921136 0.2596580602801081 -0.30280857198212585 -0.450218162362445 0.5812964509625222 93.6044813554835 54.41195280613013 0.5889194011219034 0.09244172629064401 0.7618072941925269 -0.1960420787986092
0.9407580301667596 0.19251511668836752 0.538042386158663 -0.3339476243661628 0.6886475425197441 98.23616505151705 67.65009364929118 0.7886572459384817 0.5890294406518489 0.792981674131552 0.27352929294691114
0.6204716031145856 0.7305771831567938 0.2787674854212568 -0.1711335210074958 0.5124327077890786 110.83170202224298 56.793789176130254 0.6703190207579949 -0.0732104548504132 0.5958752557672744 0.0720030520201079
0.9015625245597472 0.10366639846122397 0.21744383177463208 0.4597166629921034 0.4781489371258018 107.45721728417972 51.38055423092687 0.7969891479241284 -0.7470297363830204 0.8799906896454363 0.1480408570315588
0.166724275552 0.834145738295 -0.4530929503070396 0.5009733072530402 0.976208504577 81.18827436066034 79.2566839027734 0.7760027680778907 0.16165028687846628 0.7071747410060646 0.16820140751570936
0.8695390271089999 0.413701480329 0.5463746475102953 -0.4782920220550711 0.944533623262 84.42093360591295 79.73841029793051 0.7055056589650816 0.3519155319736092 0.7282744915291539 0.1482098827666144
0.4064606691830735 0.8255015898184466 -0.8768962699798982 -0.04050259345779465 0.7267017725882198 84.38597196038418 61.32343540519099 0.6989466703849063 -0.4435417038639867 0.572894339259298 -0.2204903545132761
0.704092039436 0.5000796990640001 0.3545647765664592 -0.9473068913670356 0.8599790743309998 91.79808843296672 78.9444351159283 0.5962006671522211 -0.5075129767848309 0.6583482027960612 -0.0848131816854985
0.8611490388099998 0.45656580832800003 0.9192948175606048 -0.8889783670937756 0.7393772813439998 96.76073128335224 71.54268643716836 0.866184325035871 -0.985370463428753 0.33892209189967737 0.28260316335013985
0.4761884138437485 0.9371994845381306 0.17222644728108624 0.4655662626970096 0.9086068344306986 70.04051733743802 63.63929273985803 1.0882585225806565 -0.7899814382543898 0.7433885573956593 0.2506871778002671
0.9697082791380001 0.372177223657 0.5180978872311041 0.9894647557205822 0.975125486798 93.95262015738918 91.61559446690956 0.7352055719882791 0.5923678236057316 0.8294121754611453 0.43617474783238297
0.31267077532237497 0.9472457222149232 -0.12967281566675146 0.6302038450960132 0.9692204839778524 79.16507864261722 76.72841583614219 0.8045280604710984 -0.5730352067021108 0.7096560553354826 0.27322431683956905
0.9611088343841032 0.5570908084429931 0.4251654259970069 -0.4061539958024508 0.9962182995067694 77.41370070563808 77.12094527549678 0.7613888451228372 0.07967594486555175 0.869914658324343 0.09178417728162183
0.539378248288 0.721406075425 0.7204216174474865 0.44672815185755627 0.8197190185709998 84.2732525928384 69.08038790722715 0.8540223047386901 -0.24410421009780026 0.5442538282744487 0.3587106366108184
0.4820679481437013 0.7830939933086378 0.42554272296061024 -0.295084166996302 0.6717101953470505 86.59966099204588 58.16987520195548 0.8217971475401595 0.2629319792541302 0.475159560056123 0.029863208291434188
0.5239512749135321 0.7235797913631314 0.8436943566682319 0.17923885380671645 0.7148833320997281 94.53794188542524 67.58359890490325 0.7853358154067559 0.5859343265891405 0.485284883882694 0.3118407681840462
0.7539642559890001 0.676941129782 0.4897906080756844 0.3510527510339431 0.661801673821 100.75253752748785 66.67819797741143 0.7997918906065027 0.6158694417668454 0.6573362722684449 0.3168588185290088
0.31704998660243977 0.06114665850441309 0.5882891739238635 0.8173450890810925 0.8672543046717416 79.40761059760887 68.86659211447369 0.8386624145741918 0.9466705874614831 0.25638267267092724 0.12310087667132726
0.9857474329728336 0.19449002171074908 0.14751751862330215 0.21036752067799394 0.9726990783011212 71.16870115202043 69.2257300144582 1.0070386676133762 -0.5782190848853249 0.9749628069508152 0.09388781118105444
0.9373640002702726 0.8689260346461479 0.0812931108773409 -0.16032296208953398 0.7333054119457254 84.08838872436259 61.66247053337099 0.8210021161145239 0.9163491190154338 0.9342615483336266 -0.014974082490816063
0.04518273904089755 0.8734654250832881 0.20630183901396398 0.19370732802687995 0.7778577657927115 76.44848069214986 59.46604438944294 0.902632696235126 -0.6223069636022378 0.6431841199960073 0.07927080322700175
0.9009064519147224 0.7969576897873353 0.1506378299537024 0.28249006518496905 0.4523225634433321 125.60132874872116 56.81231499151024 0.6003865642785162 -0.18187068729276912 0.8906262235495921 0.1635608831568504
0.492684176187 0.988011261583 0.8827329862313213 -0.8475751880459917 0.8175449107449998 95.28343984070575 77.89849132003617 0.5898637817154389 -0.8627106119254437 0.4411228009222264 -0.13739129075098566
0.9310456178286328 0.23825140538608336 0.2304478115436321 -0.7334869669420686 0.6838023709393596 96.3911207945871 65.91247693684086 0.6970841977499035 0.45445931209553836 0.9059862326893832 0.056455568397870526
0.38986058596900003 0.85529749996 -0.0035864484819927702 0.707412084315187 0.7230037058059998 84.03309598962443 60.756239810880786 0.8997118709003723 -0.6040856378021501 0.4576219168040728 0.2530775620389901
0.375098042856 0.474714970974 -0.08427561353599029 0.2694854292156313 0.983635131628 80.92958043509812 79.6051785038743 0.8011148608004433 0.32280343257202326 0.4507325771340706 0.0475004757730516
0.8745338795102661 0.5091730220413401 0.5818522708439918 -0.29343277202843154 0.876132569539754 76.20346779692306 66.7643400487581 1.0704960761747655 -0.6148198155829556 0.7112535895291479 0.2014507236664259
0.2389230754894409 0.7539074808265256 -0.0866888888163565 0.18354350134905506 0.7588644836621404 93.64013365664327 71.06017167740242 0.6846206376684797 -0.718308607045761 0.5407881242357574 0.04792623889969209
0.060738262778673 0.5588145842986192 -0.6450723602167612 -0.1767213500471444 0.7952095806600091 77.64043398108741 61.740416948361634 0.7730341683723533 -0.6380441668546677 0.4233536391348793 -0.06556954390872446
0.6777307143211971 0.029054894107915518 -0.17641244332385486 -0.2132508971970013 0.5454185263835665 99.8890271692335 54.48132600053136 0.6515383352712806 0.12383841468803766 0.667101413695713 -0.07955096475880394
0.9591655985285641 0.09672130125766362 -0.14870215619737864 0.8727573985282944 0.5403262989169269 94.72208283342668 51.180832443088 0.7451795009082822 -0.4852474234876831 0.9485016239294892 -0.06298585148020762
0.6606203393525814 0.556328134247139 0.9521951006112912 0.198855893197938 0.6404736163706658 94.27866864628658 60.38299985449886 0.9659030876763282 -0.0075728799558488534 0.3279955076401946 0.42664172177314624
0.997120695262 0.0706374881072 0.3626866101533601 -0.3103286827192688 0.330127187374 143.73550859702908 47.45099917897135 0.717992042539055 -0.8500763597150147 0.9292279104458999 0.2664449410552843
0.8006477107009998 0.889070949956 0.3625011093504257 -0.10949337410934372 0.842921560765 92.01506638891449 77.56148337447307 0.8005189421887938 0.8497903159690162 0.7632751974438629 0.11296166052393596
0.170965667604 0.38369622484800003 -0.4843249918837834 -0.2499869942113576 0.484792614979 99.45940757452516 48.21718628236576 0.5498881780941066 0.17115511836177158 0.1988940864132912 -0.08708542796078987
0.5227796020372981 0.6481011166247831 0.5712591572942507 0.2621335588987744 0.8583896846002559 83.61855818178852 71.7773077843936 0.90243630852316 0.05242342882148638 0.5253069457653585 0.23917139045266245
0.9798182650952908 0.4571159995760061 -0.4143446402738088 0.4446763402329672 0.92283631128315 72.57155870174228 66.97166953638443 0.8890198630442603 -0.27313610588710835 0.8917522557748402 -0.11358155445078925
0.9480607075292418 0.9390728725672632 0.35135264994618803 0.24400248395859234 0.5306520561836848 111.78853174940085 59.32081423057468 0.7751048497213462 0.9929062606231304 0.8876153834367856 0.29705979869890725
0.7936836428399673 0.3510507407972173 0.5516116136518893 0.4943438744431642 0.5427678047634075 92.42961126465383 50.167817201251275 1.0340113838726388 0.22860741831422904 0.6620123912964383 0.3448327872487518
0.8976590917381011 0.7569092277092254 -0.7741207879128058 -0.5429676398916778 0.6570726587372683 105.40023866312914 69.25561504992488 0.32118009972933137 -0.08658737892597897 0.5682522425753563 -0.5823151151085824
0.13649715401983722 0.19087565996682526 0.12031008434367507 -0.7675905912446824 0.8200748689793701 85.62908486230542 70.22226054927849 0.6346305927694289 -0.28297115209171986 0.1355056880478239 -0.05699257915159527
0.5941712374946034 0.7851482624293499 -0.16871593696576895 -0.7850911355958331 0.7383482544115993 84.86846707360773 62.66248451838656 0.6549687965614491 -0.4554141949672149 0.585653624134754 -0.3194834950927757
0.14272282710725714 0.8008686946748301 -0.5648011491006102 -0.31719521235557296 0.7335296235690794 92.75224874582528 68.03652210771087 0.5756135895937997 0.5167451508340376 0.5331821524377587 -0.15399206445524138
0.8326437162101633 0.17091878412476474 0.13459964393615073 0.841098441544796 0.9451461746298828 96.68815522421673 91.38444004218871 0.4842843339202346 -0.16022905099902274 0.8250667112688699 0.1274697573642134
0.1791860742262206 0.9747145997227472 0.7232008699663255 0.33452995403269953 0.6668341302487675 98.49409258797763 65.67922256554563 0.7107938987187779 -0.17333656232064326 0.5785156319963667 0.20819285115722075
0.0248322073457246 0.3834897065226853 -0.9159202891517144 0.3195604141656413 0.7911121010701903 81.76548984431868 64.68566846577225 0.8459853244688338 -0.13872143319754077 0.2780536179366133 0.04142955965205612
0.9656351714633156 0.3421041763488881 0.16811563663144233 0.8450061220020981 0.934309654747466 81.23257422947545 75.89637838258909 0.9018399763969756 0.5337041444568131 0.9518915576219076 0.2235571335798968
0.417265923676 0.236361016219 0.3748885366329367 -0.2436173352843887 0.983442567088 78.96590074018242 77.6584281363159 0.7206249625018349 -0.7849024053159424 0.3868346746755693 0.0503165437374502
0.9265844865710001 0.8097219386310001 0.09930375791233316 0.21987325505331887 0.624864927819 99.10615300770188 61.92795914562319 0.7760451259400722 0.41351741274169 0.9220045332172404 0.12509464274479118
0.13180622945650072 0.7651032457209763 -0.179674853751879 0.06706733636275865 0.9795896156276817 72.55766211437411 71.07673234146294 0.7897190031505993 -0.5201254792420411 0.7456000352645039 0.013428967577307323
0.721580509386 0.8524647330349998 -0.05922004500745665 0.38341660315721626 0.7691964525319998 101.43414368291289 78.02278348647081 0.5301148544732605 -0.5950970292505233 0.7203141014190189 0.11795137979226708
0.7809966716060514 0.9516017955891748 0.4443975457198854 -0.2249203541994712 0.7722573750000192 79.82174156147143 61.642928606191866 0.9164493792624784 -0.9146902417199677 0.6996400009294838 0.10257155552465257
0.8959142784963107 0.24301637737423265 -0.6443329920895293 -0.9873530416129636 0.4011967357320408 99.75353780931934 40.02079374682163 0.6074671563337027 0.7281483754638814 0.6851460119334568 -0.4806830066053396
0.7942752143666131 0.9156913634963916 -0.7459517160918786 -0.4372719886570453 0.7853907470389012 88.92929529408606 69.84424566466528 0.4935901325566927 0.30289269420896825 0.6249379511621321 -0.5079931506858313
0.8244271909149998 0.75922385397 0.28239813705655964 -0.08974130847198089 0.842858989011 98.53924528986471 83.05468866294099 0.5972604573640751 0.8854684578137471 0.7908707706821902 0.09517253733245742
0.8135886688916595 0.7778926760826018 -0.2634562981789402 -0.3071342508307385 0.9476985667798942 82.25300987068059 77.9510595677765 0.6416758265189723 -0.01765238132520775 0.7848456649903292 -0.22630135068621104
0.7249860777261983 0.8751808103913918 0.25713257578660703 0.25839869314079245 0.4948485385690807 99.21151772401232 49.094674554947936 0.8574924702533103 -0.020412694551132524 0.7006092452867209 0.19956894527463406
0.9147857973387652 0.6856304043026312 -0.1935809653235084 0.5160691002689901 0.4451941158753096 98.21549914385605 43.724962306601206 0.8323835934864441 -0.4681735901548559 0.8974819865029423 -0.013535134588768238
0.8876185067627366 0.8641834011722129 0.5090630736780644 -0.7166674294223413 0.9669338399393436 87.1590230949182 84.27700888653115 0.5731036053638259 0.23539858901437313 0.7639991833621566 -0.07473528297565689
0.8542723443919998 0.555679152085 0.5378357340064346 0.5592164868757773 0.33071227638399997 137.2742188882453 45.39826941734415 0.697737578749074 -0.382549764559301 0.7201940064145281 0.42249956715496106
0.4635621503823509 0.13194530206093605 0.5660549011246933 0.8803536960458479 0.5754861847331373 111.64031832719608 64.24746085651101 0.5563142565747856 0.8790998178000403 0.38214559177097657 0.2089826379595525
0.6672989927101121 0.03342136117633592 0.5395000386608773 -0.7740040784860265 0.7299758948702068 105.4613338658656 76.98423156294085 0.5112050783080612 -0.9503258104309172 0.5618561259855105 0.19718460814274386
0.6258993817790001 0.8662366945949997 0.6415560232730021 -0.7548145691240447 0.773453419343 79.69088199647659 61.63718517060946 0.8015916802922038 -0.42557718392255484 0.480112507896286 -0.05873935663278796
0.8887211577708101 0.14151909082291714 0.16927097798842988 0.051036084954453005 0.7560847021623079 88.13655726529923 66.63870264954497 0.797936891347609 -0.7732496634970049 0.8758965106936668 0.08877452314776006
0.38929363933899996 0.462122158133 0.5480732413250561 0.5800004689279467 0.802361455844 97.7166348242528 78.40406137781159 0.6058346696263228 0.6669589095553075 0.3256170129251732 0.23769883855530216
