a_1 a_2 cos_tilt_1 cos_tilt_2 mass_ratio mass_1_source mass_2_source redshift cos_theta_12 chi_p chi_eff
0.1537267590239294 0.4745488752097434 0.910646597175764 -0.5871391642786035 0.59946168939 12.571872622248426 7.536356000930016 0.17833981023509565 -0.3459024147610781 0.21437060183353399 -0.016902562107942637
0.4939283262599165 0.005915230047546358 0.11295804015089105 -0.3611384320219276 0.4615774767687562 14.234902511872466 6.570510383479323 0.19487862197584507 0.7230569574839203 0.4907670659551131 0.03749862526749136
0.05439838690956948 0.23868044963003635 0.6516295797323401 -0.4104367833722732 0.553064057288 12.82800437672231 7.0947081475018905 0.20104340063661924 0.4234527858429407 0.11086784361298653 -0.01206154162112093
0.4107715942953505 0.28503158219632674 -0.01085668011599038 0.14270805602160472 0.516413738129 13.128519714339953 6.779747941782492 0.218713788617288 -0.9801987556780182 0.4107473852708747 0.010911392761393008
0.15716682793753464 0.27933188887515026 -0.5027902754734316 0.3182271355216629 0.658406433735578 11.978999214025473 7.887050152227807 0.17984349920507506 -0.8898010208906708 0.16438557533012946 -0.012358583908979105
0.048990727057515684 0.009300484384132763 0.7942887631431952 -0.8334381715886071 0.600302863266 13.518891437501935 8.115429238113112 0.10065622383232244 -0.6513560351841803 0.02976384684467624 0.0214082033835864
0.3022759376941194 0.6922305472768754 -0.10685952867518787 -0.15819386662700408 0.9313960948683108 10.17699153894339 9.478810176879717 0.16208405177583987 -0.744534941942388 0.6301940432223767 -0.0695326604514563
0.269848895097941 0.3612362307737647 -0.17595423536111526 0.2829896098213421 0.5685891965559999 13.058584343727901 7.424969980152769 0.16656289832188426 -0.9820107347679249 0.2656388064773377 0.006785460520432537
0.4644959354324082 0.028918979576778043 -0.7132595812025039 0.9547853436374956 0.9109035962997784 10.1184577573391 9.216939560167576 0.16275802016012875 -0.5315059829969182 0.32556518783159644 -0.16021469484306208
0.1124738306412706 0.035733936840656316 -0.709458832659036 0.7904103733100408 0.6426387762579653 11.9831323457404 7.700825506403851 0.1875470343645656 -0.35138117728932394 0.07926558121749318 -0.037527762673643085
0.3148747051846573 0.4007191565105483 0.5017255416071481 -0.8374952718084887 0.5957072094479685 12.778249753816715 7.612095502475348 0.16273102490205993 -0.2513821705187704 0.27237507977206 -0.026282324773157208
0.5064510316822418 0.16549628867070906 -0.16478836803389688 -0.7121422537426323 0.920415968009 9.941419331691552 9.150241097565534 0.1897142254422474 0.20618853909657792 0.4995273133178044 -0.09994429066273328
0.24272934444058755 0.456176799106431 0.5239734821445782 -0.7140148413086895 0.7140650252905949 11.230164518126076 8.019067710653237 0.20127765107590687 -0.8839728285965065 0.21744365740034016 -0.061490888563701135
0.2575787140514443 0.14576160666548146 -0.6571319785616848 -0.7503824395337301 0.8480812541859999 10.060989498607839 8.532536592333201 0.2165517121048217 0.8822515196711975 0.1941565339433407 -0.14178151006160394
0.2173672080454364 0.2407044460166925 0.02222295875921761 -0.9636556941034404 0.933026807198 10.358168464951932 9.66444885127278 0.13130000150604615 -0.16197340146839573 0.2173135269435009 -0.10946088214511328
0.3142093216630882 0.5975746557479263 0.5288525468323841 -0.4661140282989095 0.559471452152 14.413546265524463 8.063967659838886 0.06796458806384452 -0.9095599091634475 0.272839456911396 0.006628130197002258
0.5665144717788341 0.4787269490542373 -0.5686752343473614 0.6137265106558961 0.907077691755 10.233355955237137 9.282448898787273 0.17308730904218989 -0.9463033594717223 0.4659933575141269 -0.029184229822634963
0.6337883982295367 0.4222859535310357 0.2484623423841356 -0.8643389318256702 0.64713165918 12.471649378387516 8.070799154945018 0.14222646642763614 -0.5484089372855601 0.6139137803689205 -0.047797839264128665
0.6727377553425503 0.2072707595464494 -0.2448128541799164 -0.2227148011664184 0.731472049419 11.588868301284606 8.476933246785265 0.14465309770839058 0.9957522294137564 0.6522665818871993 -0.1146199601567075
0.0040459765948138715 0.14066619612070114 0.9437896415156268 0.3721124082653491 0.710235285732 12.212942139617818 8.674062450161541 0.1223438908741887 0.30470042528513075 0.08834869419139599 0.023970297609316814
0.5225398959619171 0.5815628307222671 -0.18780159325318202 -0.021955168599998902 0.8087510660870001 11.551936621862724 9.342641058298392 0.09832294058709297 -0.5798729292332613 0.5132423358051832 -0.05996414396552612
0.4735266359803026 0.5196775200128101 0.22630317083953866 -0.9025970896075868 0.7388368957441274 11.29647184213016 8.346250188700392 0.16206265782857668 -0.5197752199756922 0.4612418945070879 -0.13767698686109492
0.8506869244584979 0.772326312446509 -0.13667552943607353 -0.275640147725738 0.9900902413633428 9.125890680729476 9.03545530673893 0.2375387899830882 0.11496635169109554 0.8427039668072162 -0.16433555997052018
0.4571797686954024 0.4784602392705442 -0.5386223032193339 0.6680377882335721 0.727732967975 11.421216832368648 8.31159602330099 0.17528230109051965 -0.7318659929709199 0.3851955964787931 -0.007896058598742218
0.4248074238209458 0.2351100099302752 -0.4239185121490374 0.4550200761228576 0.9183969815112616 10.351550731868402 9.50683294610863 0.15278398744476074 -0.740763891920351 0.38474822565195055 -0.04265740081687494
0.07487773606999343 0.3017478590343363 0.3726878838045303 0.4576700906576616 0.525901205472 13.843672884407985 7.280404258066987 0.15641890224312513 0.16512576228262518 0.12910152398516633 0.06588466621516181
0.2750419224437714 0.11095610363202524 -0.2492868192266837 0.3318097859861557 0.521151582061 13.4497244405771 7.009345170497456 0.17438004546376154 -0.8725026617741679 0.2663587661439573 -0.03246056648624801
0.304284094852931 0.5689561891637395 0.9345751382024979 -0.9768796975684998 0.456462597741 13.788708410020485 6.294029660325648 0.2424532806531768 -0.9781078786313286 0.1082538772568679 0.021060368741230087
0.12659233651787655 0.14752047890985526 0.010232692085725595 -0.1884456056910402 0.626862943519 12.758003428219025 7.997519582437463 0.13265144356660707 -0.6020113157923552 0.12658570872999292 -0.009915494094219754
0.6825467494358488 0.2546946448850942 -0.3090023066908223 0.2596803361524888 0.730250761924 11.329844839858756 8.273627826788406 0.17472014737369726 0.32800337931515294 0.6491437909715021 -0.09398078530442718
0.09188090585578088 0.30324812482086305 -0.017420214625575442 -0.08275149274154248 0.561415119784 13.675935447873359 7.677876937629713 0.11777414117416755 0.7741761717902803 0.1565732235702955 -0.010047852009135909
0.3837204503925181 0.22821147454943466 -0.4473130402897185 0.2715168397903242 0.805889890049242 10.925017595829383 8.804361229088979 0.16111050682526962 -0.2885019926599196 0.3431909224222603 -0.06739480545258696
0.23468097461209425 0.28266730040805393 -0.8182499255314746 0.3775650025522341 0.7727581586560001 11.760280666436751 9.087852833071981 0.1006134434308328 -0.7995822251636686 0.19499104213476576 -0.061799100238372415
0.9894924146216132 0.5252746110223332 -0.29875190540850044 0.21396004513786931 0.7860932848757042 11.524444472208884 9.059288411526332 0.108924714466651 -0.9303798527704151 0.9443030996599894 -0.1160440315497487
0.10011352859058946 0.3395604559539095 -0.5328098430626178 -0.2571201607157241 0.6009940957415394 13.196532196620385 7.931037934431979 0.10963512776196832 -0.48299323118306836 0.1836526472223925 -0.06609204212167423
0.2787907486905721 0.4691408658510092 0.10263917281948824 -0.7816622013866593 0.7241151260233164 11.795154940176367 8.541050105970353 0.12387321447755442 -0.10549735496376786 0.2773183582273125 -0.1374184195452752
0.2646519023805654 0.716080293293137 -0.6048750383618907 0.5993233977151045 0.5277177603563764 13.209426544880804 6.970848991856568 0.2026276775133889 -0.4375452887582175 0.27691338015513395 0.04346088342077293
0.31632800197271355 0.1324777726847869 -0.21871548066733573 -0.33337884616376656 0.7791789929790001 11.064069338582263 8.620890405481347 0.16837246806846612 0.2029315915608319 0.3086692819522028 -0.05822825879695944
0.4500125671466854 0.5181633356917607 0.5855809353744199 -0.7295068252858066 0.652004287275 11.961622966258625 7.799029456772047 0.19806317591051809 0.002844336086130992 0.36478646243694623 0.01032609518358352
0.3956932520224767 0.5701042630698977 -0.2335152694397361 -0.03455967380899541 0.757476152276168 11.560705789817407 8.756958939267706 0.13440058238911606 0.5974236674342744 0.4148952559072913 -0.06106750240497572
0.8752356035382108 0.6009125249837344 -0.6718852359555856 0.961503856182128 0.79381189734 11.282523012095835 8.956200999015584 0.13007914863818573 -0.44917370749955104 0.6482478626812445 -0.07214216404303725
0.15253889956668806 0.0024451661942326416 0.013601639175189929 -0.6437848492099344 0.5455360800445821 13.701475361793676 7.474649159700342 0.13488742038588622 -0.6442056256041342 0.1525247887158614 0.0007867933294845565
0.05133209535806062 0.10352220431969426 -0.22213297393108408 -0.5391911847976465 0.8157699934270001 11.028018380077212 8.996326481429517 0.14987612125390914 -0.6391089848008707 0.0690903378813274 -0.03135717232877496
0.4258785011136905 0.30754264520987545 -0.06531606342775871 -0.6569086888619478 0.8686373541385161 10.557753091775831 9.1708587112879 0.150707545776539 -0.5163143317387436 0.42496909124297416 -0.10879868373988703
0.3170542568481663 0.4415210568668547 -0.9172851236281676 0.4147092281994169 0.6666002820964244 11.886799234997847 7.9237437232731285 0.16443890427483662 -0.5856717906525976 0.25293377489832736 -0.10126767591242586
0.2290396241228148 0.9659000961695108 -0.6217293645246567 0.6107784972495722 0.43454000893263706 16.342275765972552 7.101372657325329 0.06975315935770582 -0.8684707600011078 0.2969037110823253 0.07943776831241975
0.12455485403740504 0.03606610894152095 0.6614413114342277 -0.24204336026806955 0.485701839846 14.202319226193405 6.898092578246208 0.17059324855465674 -0.2816012705444237 0.09341575785557917 0.052598549374141886
0.05916259725337322 0.3197541712341568 -0.4802355798105556 -0.4346730086536222 0.6969157661069812 12.020453202186715 8.377243352355073 0.13204193781052345 -0.03300053187681851 0.19070210707390195 -0.07382527110606066
0.32539159176578863 0.5889958096519611 0.06473789284377797 -0.516536255461265 0.703295457738 12.215414424975426 8.591045479471488 0.1043889736902758 0.7765087471452098 0.3374730882607405 -0.11325329294652467
0.035801886918836366 0.3775492512253412 0.7672310365787556 -0.6530659793226924 0.6727405154060483 12.117822269201493 8.1521499989815 0.14262616863953953 -0.9421163936612742 0.18188934322028733 -0.08274185793960487
0.5018681423076745 0.07786168996976943 -0.4181219207810236 0.6675888621589026 0.7977006528557152 11.238422647896195 8.964897083295252 0.12947565334320052 0.2664648916203204 0.455892462355964 -0.09366293153468924
0.11486897635510653 0.4160029606718752 -0.7527803079909733 -0.34959838415643824 0.8602892267777072 10.721171315245003 9.22330818094346 0.13605835176279413 0.7770689818528618 0.32818196157441537 -0.11373842938262115
0.009243853226977064 0.4288973150365938 -0.4467803920149874 -0.3814286874353121 0.932172028952309 9.89457338461681 9.223444547555767 0.19002981715248152 0.21233154253869999 0.3658917075204462 -0.08106290665926835
0.4122499096203014 0.09653471994328523 -0.10870672365040852 -0.21508410665301006 0.643311914111 11.8633630371735 7.631842783232447 0.19815763501970607 0.9809359783218782 0.4098068608273867 -0.03539892567648285
0.43009940702066535 0.7376139633394002 -0.7633240230397644 0.4955643522431776 0.7761295307334894 10.724757401433237 8.323800929204896 0.21321503173116046 -0.3107452505541048 0.4796528435254339 -0.025112221021040628
0.0508890487259392 0.038535054139520776 0.5578321409166032 -0.38080712036551184 0.5848299990829999 12.590044699565015 7.363035830103892 0.19295994243125408 -0.009611171629139083 0.04223555913627526 0.01249692662419379
0.059210643613666486 0.09156274880832684 0.8634979267173345 -0.1022012032381119 0.523584965671 14.718992208522732 7.7066430302142095 0.07871760342439625 0.33952517446674607 0.043611377458386086 0.030342024603178787
0.0472443241327456 0.14538780521785805 -0.16280578548204547 -0.7184112852070935 0.8021476057060001 10.85815336970342 8.709841727891822 0.17067465960348635 -0.47566181823554604 0.0786193609652691 -0.050758636332870616
0.3378130320312274 0.6050363439633839 -0.18573095408489704 -0.3621096301295062 0.9640579776809018 10.032700483148227 9.672104938462086 0.14418357523007286 0.5432643093741975 0.5408700588013964 -0.13948534481176691
0.32561291056613084 0.08060629566766332 -0.7514084546498067 0.212482568367435 0.9461743390688444 9.474744865592722 8.964760461048122 0.2264658823023347 -0.7546320331633377 0.21485156147117648 -0.1173906941494923
0.4182341052114173 0.4989978065137625 -0.6697011455206022 -0.02351836519334393 0.8769917581288277 10.671571331508128 9.358880104016508 0.123832351214225 -0.7215776593872466 0.4293801307841639 -0.15470706979074295
0.007168369200790909 0.6403322180796733 0.0493337508287075 -0.013487256233803072 0.71191720516 11.875445450042115 8.454333934821609 0.14847700302068534 0.21252238712950822 0.4344205256789206 -0.0033849216456327525
