dec ra theta_jn psi phase geocent_time a_1 a_2 cos_tilt_1 cos_tilt_2 phi_12 phi_jl mass_ratio chirp_mass luminosity_distance duration
-0.8704575323871949 1.992938153061988 3.0762282536955685 3.114500785488396 4.001916280440405 0.04201097718957622 0.05345424931149205 0.11989615169002672 0.5546976221021762 0.551080310414282 3.0714256141513867 -0.0 0.908491459127758 28.25276828810823 283.0894174889028 4
0.1813349603258589 2.4740454739150888 0.3541463735840594 1.3330984473242748 5.016494914451858 0.05090112960359125 0.1980396983108716 0.08616072492248686 0.2285450787973804 0.6365329266397131 4.694228374172306 0.0 0.9354010406019048 38.128477507666695 565.523066385736 4
0.4878619836892202 0.3265073637024891 2.807774678512956 2.506069470218108 3.029941475886216 -0.021188317215309047 0.2882125203955075 0.5390585275676506 0.777038433680359 0.8390384689593784 5.99576113814116 -0.0 0.43995997328336905 25.39563970552741 610.9566370024028 4
0.8046062141870771 1.0395516508652511 2.7531757237197896 1.2425659579384327 0.5936249737058371 0.07505649658455826 0.3162311217823923 0.19537883282295296 0.8721124509999937 -0.8767661915226412 1.4345811827889083 0.0 0.27867002661874435 18.273656073560776 332.2371093026814 4
1.2895456319820595 1.5063402355558184 0.3137558714638179 2.431339493075369 1.686873756530623 -0.02968336467601258 0.21833643130493205 0.03213137514258831 0.25931824790229513 -0.94830398462822 2.5869926448669114 0.0 0.7295575436332558 29.598937515788755 306.34027918388495 4
0.29130825317662923 5.4938231010267655 0.5062528787220708 2.5776961856949336 0.14350934681786426 -0.010601836417999458 0.5856047507626538 0.07841829776811124 0.6831634953922804 -0.9019660483867188 0.7741802130505335 3.1415926535897927 0.8340238857570047 30.68065006725235 150.51653044202874 4
0.27591766917723565 3.950288814659628 2.2028045890561883 1.5559881549397618 4.9459277577803435 -0.018755032726189242 0.0156270376581865 0.24084004399037665 0.914857729111498 0.9067364946929132 3.2740813454094537 -0.0 0.8538634035137387 32.12963699643427 315.7494145038396 4
0.5655252069297615 1.7326257117618429 0.3704514781602189 0.2716240673476989 4.94865836883112 0.09507452567926863 0.18960181431752574 0.3575844111744069 0.5284717243442492 0.12537928742519885 4.8804794266483045 -0.0 0.8731058152007243 27.706708139635897 372.857818179932 4
-0.4396802147107642 2.5013903315006822 0.8365314622509675 1.2491655227482257 4.8465155334195185 -0.007062599249733181 0.3645512354772063 0.02903076669001248 0.4376474774419221 0.9046916382565326 4.221336167035888 0.0 0.8998224329995661 34.991967101148056 595.3088110487369 4
0.1489969246089899 1.2195670948604758 0.993209663352037 1.6461307976307236 1.4243128434096084 -1.886631504802172e-05 0.07696078791566033 0.2045519305958924 0.21883917417085544 -0.7887872476102465 2.348542693649793 0.0 0.8968321091236301 34.76755717791047 163.07503435136059 4
-0.8731997636408305 2.503581997805556 0.3989962251499429 0.6341359241938802 2.707818508779241 0.046273294598237896 0.15997414153685993 0.33902537501226865 0.8259771394755502 -0.4421224727980008 6.035580784049004 -0.0 0.9680415733385612 36.77250735147097 635.75124459933 4
-1.1944144249334891 4.666923873660052 2.869798284743596 0.050012405826141935 5.219311368850157 -0.08669167356465796 0.27270407976548683 0.025053865334730082 0.4112342009747595 0.6456125296349412 5.0217984054479725 0.0 0.9775329145334998 31.5310509083077 306.6269851412323 4
0.3022494291220773 5.123675214514084 3.0547003517104847 2.2387025643417195 6.2288252891688085 0.031928724603442926 0.1648415124378205 0.2519700302229894 0.8697592090317089 -0.9897350647149256 0.27201186358017104 -0.0 0.4220736962241883 23.195715631248497 385.76907101256967 4
-1.1428734011976098 1.9430972598048608 0.14202918320688493 0.7159098117549836 1.211292929172614 0.046053193692357115 0.2005139499796864 0.1748980822971629 0.8804873703099833 0.37449654360325096 1.6798657719381518 3.1415926535897927 0.60342372856974 31.973780759551946 393.69149464429 4
0.9192464327117622 3.712675263591832 2.316336950881968 3.0091512913881067 3.972118522496209 0.0710088925013505 0.26686861095473624 0.2977626555065123 0.4159830110728521 0.07524329087264098 3.4888361111999417 3.1415926535897927 0.3860722320792078 19.184715229367086 106.38548851896073 4
0.20618544261870173 5.825526631581205 0.9324643924906686 0.8539945275201114 1.7874421549029555 0.0197883707005182 0.08294926740163368 0.4517012370538433 0.7045725412295875 0.08430719534730335 0.8592198598184408 0.0 0.8863621103498913 28.14281502119046 221.7977451483731 4
